web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666716685-3487,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2005,Perica Radic,https://www.transfermarkt.com/perica-radic/profil/spieler/12396,Perica Radic,"Mar 13, 1984                                                                    (38)",Goalkeeper,US Mandelieu,"Jul 1, 2017",-,"Jul 1, 2012"
1666716688-3488,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2005,Tony Heurtebis,https://www.transfermarkt.com/tony-heurtebis/profil/spieler/31757,Tony Heurtebis,"Jan 15, 1975                                                                    (47)",Goalkeeper,Retired,"Jul 1, 2010",free transfer,"Jul 1, 2005"
1666716691-3489,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Nantes,https://www.transfermarkt.com/fc-nantes/startseite/verein/995/saison_id/2005,Mickaël Landreau,https://www.transfermarkt.com/mickael-landreau/profil/spieler/3575,"#1                    
                                            Mickaël Landreau","May 14, 1979                                                                    (43)",Goalkeeper,Retired,"Jul 1, 2014",free transfer,"Dec 23, 2012"
1666716697-3490,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Bafétimbi Gomis,https://www.transfermarkt.com/bafetimbi-gomis/profil/spieler/22388,"#18                    
                                            Bafétimbi Gomis","Aug 6, 1985                                                                    (37)",Centre-Forward,Galatasaray,"Feb 2, 2022",€6.00m,"Aug 23, 2018"
1666716700-3491,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Sébastien Mazure,https://www.transfermarkt.com/sebastien-mazure/profil/spieler/22638,Sébastien Mazure,"Mar 20, 1979                                                                    (43)",Centre-Forward,Retired,"Jul 1, 2009",?,"Jul 1, 2006"
1666716703-3492,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Hélder Postiga,https://www.transfermarkt.com/helder-postiga/profil/spieler/5169,Hélder Postiga,"Aug 2, 1982                                                                    (40)",Centre-Forward,Retired,"Jan 1, 2017",free transfer,"Aug 12, 2016"
1666716705-3493,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Frédéric Piquionne,https://www.transfermarkt.com/frederic-piquionne/profil/spieler/5683,Frédéric Piquionne,"Dec 8, 1978                                                                    (43)",Centre-Forward,Retired,,free transfer,"Jul 30, 2015"
1666716708-3494,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Pascal Feindouno,https://www.transfermarkt.com/pascal-feindouno/profil/spieler/3914,Pascal Feindouno,"Feb 27, 1981                                                                    (41)",Right Winger,Retired,,free transfer,"Apr 18, 2016"
1666716711-3495,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Lamine Sakho,https://www.transfermarkt.com/lamine-sakho/profil/spieler/8318,Lamine Sakho,"Sep 28, 1977                                                                    (45)",Left Winger,Retired,"Jul 1, 2015",-,"Oct 27, 2014"
1666716714-3496,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Frédéric Mendy,https://www.transfermarkt.com/frederic-mendy/profil/spieler/17434,Frédéric Mendy,"Nov 6, 1981                                                                    (40)",Left Winger,Retired,"Jul 1, 2013",free transfer,"Jan 31, 2012"
1666716717-3497,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Idriss Ech-Chergui,https://www.transfermarkt.com/idriss-ech-chergui/profil/spieler/33916,"#28                    
                                            Idriss Ech-Chergui","May 22, 1985                                                                    (37)",Attacking Midfield,Hyères 83,"Aug 1, 2021",free transfer,"Jul 1, 2018"
1666716719-3498,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Samy Houri,https://www.transfermarkt.com/samy-houri/profil/spieler/33920,Samy Houri,"Aug 9, 1985                                                                    (37)",Attacking Midfield,Montauban FC,"Jul 1, 2018",free transfer,"Jul 1, 2017"
1666716722-3499,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Ignacio Piatti,https://www.transfermarkt.com/ignacio-piatti/profil/spieler/37433,Ignacio Piatti,"Feb 4, 1985                                                                    (37)",Attacking Midfield,Retired,"Jan 1, 2022",free transfer,"Feb 19, 2021"
1666716724-3500,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Ousmane Sarr,https://www.transfermarkt.com/ousmane-sarr/profil/spieler/33931,Ousmane Sarr,"Aug 2, 1986                                                                    (36)",Left Midfield,Retired,,-,"Mar 1, 2012"
1666716727-3501,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,David Hellebuyck,https://www.transfermarkt.com/david-hellebuyck/profil/spieler/17429,David Hellebuyck,"May 12, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2012",€800Th.,"Jul 3, 2007"
1666716730-3502,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Julien Sablé,https://www.transfermarkt.com/julien-sable/profil/spieler/17441,"#27                    
                                            Julien Sablé","Sep 11, 1980                                                                    (42)",Defensive Midfield,Retired,"Jul 1, 2014",-,"Oct 9, 2012"
1666716732-3503,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Didier Zokora,https://www.transfermarkt.com/didier-zokora/profil/spieler/13389,Didier Zokora,"Dec 14, 1980                                                                    (41)",Defensive Midfield,Retired,,-,"Apr 24, 2017"
1666716735-3504,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Mouhamadou Dabo,https://www.transfermarkt.com/mouhamadou-dabo/profil/spieler/33914,Mouhamadou Dabo,"Nov 28, 1986                                                                    (35)",Right-Back,Retired,"Jul 1, 2019",free transfer,"Jul 1, 2016"
1666716737-3505,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Fousseni Diawara,https://www.transfermarkt.com/fousseni-diawara/profil/spieler/17422,Fousseni Diawara,"Aug 28, 1980                                                                    (42)",Right-Back,Retired,"Jul 1, 2015",free transfer,"Jul 24, 2013"
1666716740-3506,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Abdelaziz Kamara,https://www.transfermarkt.com/abdelaziz-kamara/profil/spieler/22389,Abdelaziz Kamara,"Apr 10, 1984                                                                    (38)",Left-Back,Retired,,?,"Jul 1, 2011"
1666716743-3507,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Siaka Tiéné,https://www.transfermarkt.com/siaka-tiene/profil/spieler/34026,Siaka Tiéné,"Feb 22, 1982                                                                    (40)",Left-Back,Retired,,free transfer,"Jul 1, 2013"
1666716746-3508,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Bruno Basto,https://www.transfermarkt.com/bruno-basto/profil/spieler/5368,Bruno Basto,"May 21, 1978                                                                    (44)",Left-Back,Retired,"Jul 1, 2009",?,"Jan 1, 2008"
1666716750-3509,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Hérita Ilunga,https://www.transfermarkt.com/herita-ilunga/profil/spieler/17432,Hérita Ilunga,"Feb 25, 1982                                                                    (40)",Left-Back,Retired,"Jul 1, 2016",free transfer,"Jul 18, 2014"
1666716753-3510,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Damien Perquis,https://www.transfermarkt.com/damien-perquis/profil/spieler/31050,Damien Perquis,"Apr 10, 1984                                                                    (38)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Jul 24, 2017"
1666716756-3511,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Alaeddine Yahia,https://www.transfermarkt.com/alaeddine-yahia/profil/spieler/5451,Alaeddine Yahia,"Sep 26, 1981                                                                    (41)",Centre-Back,Retired,"Jul 1, 2018",free transfer,"Aug 15, 2017"
1666716759-3512,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Loïc Perrin,https://www.transfermarkt.com/loic-perrin/profil/spieler/22390,Loïc Perrin,"Aug 7, 1985                                                                    (37)",Centre-Back,Retired,"Aug 1, 2020",-,"Jul 1, 2003"
1666716761-3513,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Zoumana Camara,https://www.transfermarkt.com/zoumana-camara/profil/spieler/5474,Zoumana Camara,"Apr 3, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2015",€6.00m,"Jul 24, 2007"
1666716764-3514,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Vincent Hognon,https://www.transfermarkt.com/vincent-hognon/profil/spieler/17431,Vincent Hognon,"Aug 16, 1974                                                                    (48)",Centre-Back,Retired,,free transfer,"Jul 1, 2007"
1666716767-3515,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Alan Mermillod,https://www.transfermarkt.com/alan-mermillod/profil/spieler/33924,Alan Mermillod,"Oct 5, 1987                                                                    (35)",Goalkeeper,Beaucouzé,"Jul 1, 2022",-,"Jul 1, 2017"
1666716770-3516,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Jessy Moulin,https://www.transfermarkt.com/jessy-moulin/profil/spieler/33925,"#40                    
                                            Jessy Moulin","Jan 13, 1986                                                                    (36)",Goalkeeper,Troyes,"Jul 19, 2021",End of loan,"Jun 30, 2012"
1666716773-3517,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Jody Viviani,https://www.transfermarkt.com/jody-viviani/profil/spieler/5688,Jody Viviani,"Jan 25, 1982                                                                    (40)",Goalkeeper,Retired,,free transfer,"Jul 1, 2015"
1666716776-3518,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2005,Jérémie Janot,https://www.transfermarkt.com/jeremie-janot/profil/spieler/17433,Jérémie Janot,"Oct 11, 1977                                                                    (45)",Goalkeeper,Retired,"Oct 24, 2013",free transfer,"Aug 2, 2012"
1666716782-3519,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Garra Dembélé,https://www.transfermarkt.com/garra-dembele/profil/spieler/61375,Garra Dembélé,"Feb 21, 1986                                                                    (36)",Centre-Forward,Retired,,-,"Jul 15, 2016"
1666716785-3520,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Romain Poyet,https://www.transfermarkt.com/romain-poyet/profil/spieler/5440,Romain Poyet,"Nov 25, 1980                                                                    (41)",Centre-Forward,Retired,"Jul 1, 2015",loan transfer,"Jan 23, 2014"
1666716787-3521,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Benjani,https://www.transfermarkt.com/benjani/profil/spieler/12063,Benjani,"Aug 13, 1978                                                                    (44)",Centre-Forward,Retired,,free transfer,"Jul 1, 2013"
1666716791-3522,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Luigi Pieroni,https://www.transfermarkt.com/luigi-pieroni/profil/spieler/13349,Luigi Pieroni,"Sep 8, 1980                                                                    (42)",Centre-Forward,Retired,"Aug 1, 2013",free transfer,"Jul 18, 2011"
1666716794-3523,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Péguy Luyindula,https://www.transfermarkt.com/peguy-luyindula/profil/spieler/3916,Péguy Luyindula,"May 25, 1979                                                                    (43)",Centre-Forward,Retired,"May 31, 2015",-,"Mar 19, 2013"
1666716797-3524,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Kanga Akalé,https://www.transfermarkt.com/kanga-akale/profil/spieler/12060,Kanga Akalé,"Mar 7, 1981                                                                    (41)",Left Winger,Retired,"Jul 1, 2013",-,"Oct 24, 2012"
1666716799-3525,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Irélé Apo,https://www.transfermarkt.com/irele-apo/profil/spieler/44651,Irélé Apo,"Jan 16, 1987                                                                    (35)",Attacking Midfield,Retired,,-,"Jul 1, 2018"
1666716802-3526,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Ludovic Genest,https://www.transfermarkt.com/ludovic-genest/profil/spieler/37511,Ludovic Genest,"Sep 18, 1987                                                                    (35)",Attacking Midfield,Retired,,free transfer,"Jan 15, 2018"
1666716805-3527,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Yann Lachuer,https://www.transfermarkt.com/yann-lachuer/profil/spieler/5429,Yann Lachuer,"Aug 5, 1972                                                                    (50)",Attacking Midfield,Retired,"Jun 10, 2009",-,"Dec 19, 2008"
1666716807-3528,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Kevin Lejeune,https://www.transfermarkt.com/kevin-lejeune/profil/spieler/33847,Kevin Lejeune,"Jan 22, 1985                                                                    (37)",Left Midfield,Retired,"Jul 1, 2020",?,"Aug 31, 2017"
1666716811-3529,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Krisztián Vadócz,https://www.transfermarkt.com/krisztian-vadocz/profil/spieler/34116,"#23                    
                                            Krisztián Vadócz","May 3, 1985                                                                    (37)",Central Midfield,Central,"Jul 8, 2022",-,"Aug 27, 2021"
1666716813-3530,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Abou Diaby,https://www.transfermarkt.com/abou-diaby/profil/spieler/26763,Abou Diaby,"May 11, 1986                                                                    (36)",Central Midfield,Retired,"Feb 26, 2019",-,"Jul 1, 2017"
1666716816-3531,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Thomas Kahlenberg,https://www.transfermarkt.com/thomas-kahlenberg/profil/spieler/15052,Thomas Kahlenberg,"Mar 20, 1983                                                                    (39)",Central Midfield,Retired,"Jul 1, 2017",free transfer,"Aug 21, 2013"
1666716818-3532,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Philippe Violeau,https://www.transfermarkt.com/philippe-violeau/profil/spieler/5355,Philippe Violeau,"Sep 19, 1970                                                                    (52)",Defensive Midfield,Retired,"Jul 4, 2006",€400Th.,"Aug 29, 2003"
1666716822-3533,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Lionel Mathis,https://www.transfermarkt.com/lionel-mathis/profil/spieler/5430,Lionel Mathis,"Oct 4, 1981                                                                    (41)",Defensive Midfield,Retired,"Jul 1, 2017",free transfer,"Jul 1, 2016"
1666716824-3534,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Mathieu Berson,https://www.transfermarkt.com/mathieu-berson/profil/spieler/5508,Mathieu Berson,"Feb 23, 1980                                                                    (42)",Defensive Midfield,Retired,"Jul 1, 2013",-,"Jul 1, 2011"
1666716827-3535,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Benoît Cheyrou,https://www.transfermarkt.com/benoit-cheyrou/profil/spieler/5645,Benoît Cheyrou,"May 3, 1981                                                                    (41)",Defensive Midfield,Retired,"Jan 1, 2018",-,"Jan 29, 2015"
1666716830-3536,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Johan Radet,https://www.transfermarkt.com/johan-radet/profil/spieler/5424,Johan Radet,"Nov 24, 1976                                                                    (45)",Right-Back,Retired,"Jul 1, 2007",-,"Jul 1, 1996"
1666716832-3537,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Bacary Sagna,https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764,Bacary Sagna,"Feb 14, 1983                                                                    (39)",Right-Back,Retired,"Jan 1, 2020",free transfer,"Aug 8, 2018"
1666716835-3538,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Pierre Vignaud,https://www.transfermarkt.com/pierre-vignaud/profil/spieler/26762,Pierre Vignaud,"Mar 10, 1983                                                                    (39)",Left-Back,Grand-Quevilly,"Jul 1, 2019",free transfer,"Jul 10, 2015"
1666716838-3539,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Jean-Sébastien Jaurès,https://www.transfermarkt.com/jean-sebastien-jaures/profil/spieler/3903,Jean-Sébastien Jaurès,"Sep 30, 1977                                                                    (45)",Left-Back,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2008"
1666716840-3540,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Guillaume Lecacheur,https://www.transfermarkt.com/guillaume-lecacheur/profil/spieler/98327,Guillaume Lecacheur,"Aug 2, 1982                                                                    (40)",Centre-Back,Retired,,free transfer,"Jul 1, 2011"
1666716843-3541,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Aurélien Chedjou,https://www.transfermarkt.com/aurelien-chedjou/profil/spieler/45624,Aurélien Chedjou,"Jun 20, 1985                                                                    (37)",Centre-Back,Retired,"May 3, 2022",-,"Jan 14, 2021"
1666716846-3542,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Mamoutou Coulibaly,https://www.transfermarkt.com/mamoutou-coulibaly/profil/spieler/12183,Mamoutou Coulibaly,"Feb 23, 1984                                                                    (38)",Centre-Back,Retired,,-,"Mar 27, 2017"
1666716849-3543,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Younès Kaboul,https://www.transfermarkt.com/younes-kaboul/profil/spieler/27114,Younès Kaboul,"Jan 4, 1986                                                                    (36)",Centre-Back,Retired,"Jan 1, 2019",€4.00m,"Aug 19, 2016"
1666716852-3544,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Baptiste Martin,https://www.transfermarkt.com/baptiste-martin/profil/spieler/33848,Baptiste Martin,"May 14, 1985                                                                    (37)",Centre-Back,CS Volvic,"Jul 1, 2017",free transfer,"Jul 1, 2014"
1666716854-3545,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Oumar Kalabane,https://www.transfermarkt.com/oumar-kalabane/profil/spieler/31758,Oumar Kalabane,"Apr 8, 1981                                                                    (41)",Centre-Back,Retired,"Jan 1, 2014",?,"Jul 19, 2013"
1666716857-3546,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Rene Bolf,https://www.transfermarkt.com/rene-bolf/profil/spieler/15314,Rene Bolf,"Feb 25, 1974                                                                    (48)",Centre-Back,Retired,"Dec 4, 2012",free transfer,"Jul 1, 2011"
1666716859-3547,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Stéphane Grichting,https://www.transfermarkt.com/stephane-grichting/profil/spieler/5419,Stéphane Grichting,"Mar 30, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2012"
1666716862-3548,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Jean-Pascal Mignot,https://www.transfermarkt.com/jean-pascal-mignot/profil/spieler/12275,Jean-Pascal Mignot,"Feb 26, 1981                                                                    (41)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2014"
1666716865-3549,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Benoît Tardieu,https://www.transfermarkt.com/benoit-tardieu/profil/spieler/11944,Benoît Tardieu,"Jan 21, 1986                                                                    (36)",Goalkeeper,Saint-Georges,"Jul 1, 2012",free transfer,"Jul 1, 2009"
1666716868-3550,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Baptiste Chabert,https://www.transfermarkt.com/baptiste-chabert/profil/spieler/5414,"#1                    
                                            Baptiste Chabert","Apr 7, 1983                                                                    (39)",Goalkeeper,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2006"
1666716870-3551,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Sébastien Hamel,https://www.transfermarkt.com/sebastien-hamel/profil/spieler/5416,Sébastien Hamel,"Nov 20, 1975                                                                    (46)",Goalkeeper,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2008"
1666716873-3552,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,AJ Auxerre,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290/saison_id/2005,Fabien Cool,https://www.transfermarkt.com/fabien-cool/profil/spieler/5415,Fabien Cool,"Aug 30, 1972                                                                    (50)",Goalkeeper,Retired,"Jul 1, 2007",End of loan,"Jun 1, 1994"
