web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666631270-1978,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Andrey Panferov,https://www.transfermarkt.com/andrey-panferov/profil/spieler/61964,Andrey Panferov,"Nov 2, 1980                                                                    (41)",Left Winger,Retired,"Jan 1, 2010",free transfer,"Jan 1, 2007"
1666631275-1981,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Sergiy Shcheglov,https://www.transfermarkt.com/sergiy-shcheglov/profil/spieler/49624,Sergiy Shcheglov,"Nov 26, 1976                                                                    (45)",Left Winger,Retired,,?,"Jan 1, 2010"
1666631279-1984,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Sergiy Dmytriev,https://www.transfermarkt.com/sergiy-dmytriev/profil/spieler/57997,Sergiy Dmytriev,"Nov 3, 1978                                                                    (43)",Left Winger,Retired,,free transfer,"Jan 1, 2007"
1666631285-1987,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Zeljko Ljubenovic,https://www.transfermarkt.com/zeljko-ljubenovic/profil/spieler/37303,Zeljko Ljubenovic,"Jul 9, 1981                                                                    (41)",Attacking Midfield,Retired,,?,"Jul 1, 2012"
1666631289-1990,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Vasil Gigiadze,https://www.transfermarkt.com/vasil-gigiadze/profil/spieler/57878,Vasil Gigiadze,"Jun 3, 1977                                                                    (45)",Attacking Midfield,Retired,"Jan 1, 2012",free transfer,"Jul 1, 2008"
1666631295-1993,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Aleksandar Trisovic,https://www.transfermarkt.com/aleksandar-trisovic/profil/spieler/17206,Aleksandar Trisovic,"Nov 25, 1983                                                                    (38)",Left Midfield,Retired,,free transfer,"Jan 3, 2016"
1666631301-1996,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Murad Ramazanov,https://www.transfermarkt.com/murad-ramazanov/profil/spieler/51267,Murad Ramazanov,"Mar 10, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2012",free transfer,"Jan 1, 2011"
1666631306-1999,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Ruslan Solyanyk,https://www.transfermarkt.com/ruslan-solyanyk/profil/spieler/43374,Ruslan Solyanyk,"Aug 8, 1984                                                                    (38)",Defensive Midfield,Retired,,free transfer,"Mar 1, 2016"
1666631312-2002,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Sergey Nikitenko,https://www.transfermarkt.com/sergey-nikitenko/profil/spieler/169789,Sergey Nikitenko,"Aug 19, 1978                                                                    (44)",Defensive Midfield,Retired,"Jan 1, 2013",free transfer,"Jan 1, 2012"
1666631318-2005,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Ivan Kucherenko,https://www.transfermarkt.com/ivan-kucherenko/profil/spieler/59078,"#2                    
                                            Ivan Kucherenko","Jan 6, 1987                                                                    (35)",Defensive Midfield,Ukraine United,"Mar 1, 2017",free transfer,"Jul 1, 2016"
1666631322-2008,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Darko Dunjic,https://www.transfermarkt.com/darko-dunjic/profil/spieler/58230,Darko Dunjic,"Feb 8, 1981                                                                    (41)",Right-Back,Retired,,-,"Jan 1, 2012"
1666631327-2010,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Mykhaylo Starostyak,https://www.transfermarkt.com/mykhaylo-starostyak/profil/spieler/14943,Mykhaylo Starostyak,"Oct 13, 1973                                                                    (49)",Right-Back,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2007"
1666631331-2012,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Iurie Grosev,https://www.transfermarkt.com/iurie-grosev/profil/spieler/120276,Iurie Grosev,"May 16, 1976                                                                    (46)",Left-Back,Retired,,?,"Jul 1, 2011"
1666631336-2015,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Igors Korablovs,https://www.transfermarkt.com/igors-korablovs/profil/spieler/15393,Igors Korablovs,"Nov 23, 1974                                                                    (47)",Left-Back,Retired,"Jan 1, 2017",free transfer,"Jan 1, 2016"
1666631342-2018,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Vyacheslav Nivinskyi,https://www.transfermarkt.com/vyacheslav-nivinskyi/profil/spieler/91550,Vyacheslav Nivinskyi,"Mar 31, 1974                                                                    (48)",Centre-Back,Retired,"Jul 1, 2009",?,"Jul 1, 2007"
1666631345-2020,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Oleksandr Shevelyukhin,https://www.transfermarkt.com/oleksandr-shevelyukhin/profil/spieler/59133,Oleksandr Shevelyukhin,"Aug 27, 1982                                                                    (40)",Centre-Back,Silesia Lubomia,"Feb 19, 2022",-,"Jul 1, 2021"
1666631349-2023,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Oleksandr Poklonskyi,https://www.transfermarkt.com/oleksandr-poklonskyi/profil/spieler/24044,Oleksandr Poklonskyi,"Jan 22, 1975                                                                    (47)",Centre-Back,Retired,"Jul 1, 2009",free transfer,"Mar 1, 2009"
1666631354-2026,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Denys Kolchin,https://www.transfermarkt.com/denys-kolchin/profil/spieler/60183,Denys Kolchin,"Oct 13, 1977                                                                    (45)",Centre-Back,Retired,"Jan 1, 2009",?,"Jan 1, 2008"
1666631359-2029,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Oleg Kotelyukh,https://www.transfermarkt.com/oleg-kotelyukh/profil/spieler/59073,Oleg Kotelyukh,"Jun 19, 1979                                                                    (43)",Centre-Back,Unknown,"Sep 21, 2016",free transfer,"Feb 29, 2016"
1666631363-2032,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Nikolay Kashevski,https://www.transfermarkt.com/nikolay-kashevski/profil/spieler/25472,Nikolay Kashevski,"Oct 5, 1980                                                                    (42)",Centre-Back,Retired,,?,"Jan 1, 2016"
1666631370-2035,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Anthony Alegbe,https://www.transfermarkt.com/anthony-alegbe/profil/spieler/32627,Anthony Alegbe,"Oct 10, 1981                                                                    (41)",Centre-Back,Retired,,?,"Jul 1, 2012"
1666631375-2038,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Pavel Dovgulevets,https://www.transfermarkt.com/pavel-dovgulevets/profil/spieler/167577,Pavel Dovgulevets,"Dec 26, 1977                                                                    (44)",,Retired,,?,"Jul 1, 2007"
1666631379-2040,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Oleksandr Goryainov,https://www.transfermarkt.com/oleksandr-goryainov/profil/spieler/42631,Oleksandr Goryainov,"Jun 29, 1975                                                                    (47)",Goalkeeper,Retired,"Jul 1, 2017",free transfer,"Aug 16, 2016"
1666631384-2043,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Andriy Kuraev,https://www.transfermarkt.com/andriy-kuraev/profil/spieler/160490,Andriy Kuraev,"Dec 19, 1972                                                                    (49)",Goalkeeper,Retired,"Jan 1, 2006",?,"Jul 1, 2005"
1666631390-2046,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Maksim Startsev,https://www.transfermarkt.com/maksim-startsev/profil/spieler/58976,Maksim Startsev,"Jan 20, 1980                                                                    (42)",Goalkeeper,Retired,,free transfer,"Jul 8, 2013"
1666631395-2048,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Yuriy Nikitenko,https://www.transfermarkt.com/yuriy-nikitenko/profil/spieler/93068,Yuriy Nikitenko,"Mar 28, 1974                                                                    (48)",Goalkeeper,Retired,"Jan 1, 2009",?,"Jul 1, 2007"
1666631400-2051,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Kryvbas Kryvyi Rig,https://www.transfermarkt.com/kryvbas-kryvyi-rig/startseite/verein/3592/saison_id/2005,Ilya Blyznyuk,https://www.transfermarkt.com/ilya-blyznyuk/profil/spieler/25059,Ilya Blyznyuk,"Jul 28, 1973                                                                    (49)",Goalkeeper,Retired,"Jan 1, 2008",?,"Jan 1, 2007"
1666631409-2055,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Ruslan Maidan,https://www.transfermarkt.com/ruslan-maidan/profil/spieler/69008,Ruslan Maidan,"Sep 25, 1989                                                                    (33)",Centre-Forward,Without Club,,?,"Mar 1, 2012"
1666631413-2058,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Vasyl Tovkatskyi,https://www.transfermarkt.com/vasyl-tovkatskyi/profil/spieler/121038,Vasyl Tovkatskyi,"Jan 14, 1983                                                                    (39)",Centre-Forward,Retired,"Dec 31, 2015",-,"Jul 1, 2014"
1666631419-2061,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Vasyl Sachko,https://www.transfermarkt.com/vasyl-sachko/profil/spieler/59127,Vasyl Sachko,"May 3, 1975                                                                    (47)",Centre-Forward,Retired,,free transfer,"Aug 1, 2008"
1666631424-2064,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Marko Devic,https://www.transfermarkt.com/marko-devic/profil/spieler/59411,Marko Devic,"Oct 27, 1983                                                                    (38)",Centre-Forward,Retired,"Jul 1, 2020",free transfer,"Jan 17, 2020"
1666631429-2067,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Michael Chidi Alozie,https://www.transfermarkt.com/michael-chidi-alozie/profil/spieler/72387,Michael Chidi Alozie,"Oct 16, 1986                                                                    (36)",Centre-Forward,Retired,"Jan 1, 2016",-,"Sep 1, 2015"
1666631434-2070,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Dusan Popovic,https://www.transfermarkt.com/dusan-popovic/profil/spieler/16164,Dusan Popovic,"Apr 20, 1981                                                                    (41)",Centre-Forward,Retired,,free transfer,"Jan 1, 2015"
1666631439-2073,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Aleksandr Luzhankov,https://www.transfermarkt.com/aleksandr-luzhankov/profil/spieler/161557,Aleksandr Luzhankov,"May 7, 1983                                                                    (39)",attack,Retired,,free transfer,"Feb 14, 2015"
1666631444-2075,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Ivan Semiryak,https://www.transfermarkt.com/ivan-semiryak/profil/spieler/121374,Ivan Semiryak,"Apr 17, 1986                                                                    (36)",,Chervonograd,"May 5, 2021",free transfer,"Aug 30, 2018"
1666631450-2079,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Sasa Mitic,https://www.transfermarkt.com/sasa-mitic/profil/spieler/46961,Sasa Mitic,"Dec 7, 1978                                                                    (43)",,Retired,,?,"Jul 1, 2010"
1666631456-2082,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Constantin Schumacher,https://www.transfermarkt.com/constantin-schumacher/profil/spieler/48749,Constantin Schumacher,"May 8, 1976                                                                    (46)",Attacking Midfield,Retired,,free transfer,"Jul 1, 2009"
1666631461-2085,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Roman Maksymyuk,https://www.transfermarkt.com/roman-maksymyuk/profil/spieler/24034,Roman Maksymyuk,"Jun 14, 1974                                                                    (48)",Left Midfield,Retired,"Jan 1, 2012",free transfer,"Jul 1, 2010"
1666631467-2088,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Pavlo Rybkovskyi,https://www.transfermarkt.com/pavlo-rybkovskyi/profil/spieler/91539,"#5                    
                                            Pavlo Rybkovskyi","Jul 12, 1989                                                                    (33)",Right Midfield,Unknown,"Mar 30, 2022",?,"Sep 1, 2018"
1666631472-2091,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Oleg Gerasymyuk,https://www.transfermarkt.com/oleg-gerasymyuk/profil/spieler/59826,"#91                    
                                            Oleg Gerasymyuk","Sep 25, 1986                                                                    (36)",Central Midfield,Without Club,"Jul 1, 2022",free transfer,"Feb 4, 2022"
1666631477-2095,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Yaroslav Khoma,https://www.transfermarkt.com/yaroslav-khoma/profil/spieler/27158,Yaroslav Khoma,"Feb 17, 1974                                                                    (48)",Central Midfield,Retired,"Jul 1, 2006",free transfer,"Jul 1, 2006"
1666631482-2097,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Branislav Krunic,https://www.transfermarkt.com/branislav-krunic/profil/spieler/38686,Branislav Krunic,"Jan 28, 1979                                                                    (43)",Central Midfield,Retired,,-,"Nov 8, 2018"
1666631487-2100,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Milan Bozic,https://www.transfermarkt.com/milan-bozic/profil/spieler/49889,Milan Bozic,"Jan 23, 1982                                                                    (40)",Defensive Midfield,Retired,,free transfer,"Jul 1, 2012"
1666631492-2102,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Sergiy Goncharenko,https://www.transfermarkt.com/sergiy-goncharenko/profil/spieler/883862,Sergiy Goncharenko,"Apr 24, 1974",midfield,,,?,"Jan 1, 2006"
1666631497-2105,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Oleg Kravchuk,https://www.transfermarkt.com/oleg-kravchuk/profil/spieler/781368,Oleg Kravchuk,"Jul 29, 1985                                                                    (37)",midfield,Retired,"Jan 1, 2012",?,"Jul 1, 2010"
1666631501-2108,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Volodymyr Gashchyn,https://www.transfermarkt.com/volodymyr-gashchyn/profil/spieler/167029,Volodymyr Gashchyn,"Jan 2, 1972                                                                    (50)",midfield,Retired,"Jan 1, 2007",?,"Jan 1, 2001"
1666631507-2111,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Roman Stepanov,https://www.transfermarkt.com/roman-stepanov/profil/spieler/107628,Roman Stepanov,"Jan 21, 1986                                                                    (36)",midfield,Retired,,?,"Aug 4, 2017"
1666631511-2114,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Boris Cebotari,https://www.transfermarkt.com/boris-cebotari/profil/spieler/44266,Boris Cebotari,"Feb 3, 1975",midfield,,,free transfer,"Jul 1, 2007"
1666631516-2117,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Roman Zhersh,https://www.transfermarkt.com/roman-zhersh/profil/spieler/91701,Roman Zhersh,"Dec 2, 1985                                                                    (36)",,Retired,,free transfer,"Jul 1, 2016"
1666631522-2120,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Cornel Buta,https://www.transfermarkt.com/cornel-buta/profil/spieler/47494,Cornel Buta,"Nov 1, 1977                                                                    (44)",Right-Back,Retired,"Jan 1, 2012",?,"Jul 1, 2010"
1666631527-2123,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Zdravko Saraba,https://www.transfermarkt.com/zdravko-saraba/profil/spieler/38626,"#25                    
                                            Zdravko Saraba","May 15, 1980                                                                    (42)",Left-Back,Retired,"Jul 1, 2014",free transfer,"Jul 1, 2010"
1666631532-2126,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Roman Kots,https://www.transfermarkt.com/roman-kots/profil/spieler/91699,Roman Kots,"Sep 12, 1984                                                                    (38)",,Retired,,free transfer,"Aug 20, 2012"
1666631537-2127,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Boris Polyakov,https://www.transfermarkt.com/boris-polyakov/profil/spieler/86348,Boris Polyakov,"Dec 8, 1976                                                                    (45)",Centre-Back,Retired,,free transfer,"Jul 1, 2008"
1666631543-2130,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Andrey Stepanov,https://www.transfermarkt.com/andrey-stepanov/profil/spieler/91541,Andrey Stepanov,"Jun 11, 1978                                                                    (44)",Centre-Back,Retired,,free transfer,"Aug 15, 2018"
1666631546-2133,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Oleg Ratiy,https://www.transfermarkt.com/oleg-ratiy/profil/spieler/169277,Oleg Ratiy,"Jul 5, 1970                                                                    (52)",,Retired,"Jan 1, 2007",?,"Jul 1, 2006"
1666631551-2136,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Taavi Rähn,https://www.transfermarkt.com/taavi-rahn/profil/spieler/44151,Taavi Rähn,"May 16, 1981                                                                    (41)",Centre-Back,Retired,,?,"Feb 13, 2016"
1666631557-2139,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Miodrag Dzudovic,https://www.transfermarkt.com/miodrag-dzudovic/profil/spieler/41773,Miodrag Dzudovic,"Sep 6, 1979                                                                    (43)",Centre-Back,Retired,"Jan 1, 2015",free transfer,"Mar 2, 2014"
1666631561-2142,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Andriy Sokolenko,https://www.transfermarkt.com/andriy-sokolenko/profil/spieler/58138,Andriy Sokolenko,"Jun 8, 1978                                                                    (44)",Centre-Back,Retired,,-,"Jul 1, 2011"
1666631565-2145,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Papa Gueye,https://www.transfermarkt.com/papa-gueye/profil/spieler/59414,Papa Gueye,"Jun 7, 1984                                                                    (38)",Centre-Back,Retired,"Jul 6, 2021",-,"Oct 12, 2020"
1666631568-2148,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Harrison Omokoh,https://www.transfermarkt.com/harrison-omokoh/profil/spieler/43348,Harrison Omokoh,"Dec 12, 1981                                                                    (40)",Centre-Back,Without Club,,-,"Oct 21, 2016"
1666631573-2150,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Andriy Donets,https://www.transfermarkt.com/andriy-donets/profil/spieler/57871,Andriy Donets,"Jan 3, 1981                                                                    (41)",Centre-Back,Retired,,free transfer,"Jul 1, 2015"
1666631577-2152,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Slavoljub Djordjevic,https://www.transfermarkt.com/slavoljub-djordjevic/profil/spieler/19703,Slavoljub Djordjevic,"Feb 15, 1981                                                                    (41)",Centre-Back,Retired,,€91Th.,"Feb 1, 2011"
1666631582-2155,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Nana Falemi,https://www.transfermarkt.com/nana-falemi/profil/spieler/26060,Nana Falemi,"May 5, 1974                                                                    (48)",Centre-Back,Retired,,-,"Jan 1, 2009"
1666631587-2158,https://www.transfermarkt.com/premier-liga/startseite/wettbewerb/UKR1/plus/?saison_id=2005,Volyn Lutsk,https://www.transfermarkt.com/volyn-lutsk/startseite/verein/4482/saison_id/2005,Sergiy Shpak,https://www.transfermarkt.com/sergiy-shpak/profil/spieler/95254,Sergiy Shpak,"Jan 1, 1984                                                                    (38)",Defender,Retired,,free transfer,"Jan 1, 2012"
