web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666802234-569,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Fábio Coentrão,https://www.transfermarkt.com/fabio-coentrao/profil/spieler/33648,Fábio Coentrão,"Mar 11, 1988                                                                    (34)",Left-Back,Retired,,-,"Oct 6, 2020"
1666802238-571,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Diogo Furlan,https://www.transfermarkt.com/diogo-furlan/profil/spieler/33653,Diogo Furlan,"Jun 2, 1983                                                                    (39)",Left-Back,Retired,-,free transfer,"Jul 1, 2005"
1666802241-573,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Milhazes,https://www.transfermarkt.com/milhazes/profil/spieler/18947,Milhazes,"Mar 17, 1981                                                                    (41)",Left-Back,Retired,"Jan 22, 2018",free transfer,"Jul 13, 2017"
1666802245-575,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,António Carvalho,https://www.transfermarkt.com/antonio-carvalho/profil/spieler/33659,António Carvalho,"Feb 26, 1982                                                                    (40)",Centre-Back,Retired,,free transfer,"Jul 1, 2021"
1666802248-577,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Bruno Mendes,https://www.transfermarkt.com/bruno-mendes/profil/spieler/17556,Bruno Mendes,"Mar 15, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2010",?,"Jul 1, 2001"
1666802252-579,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,André Vilas Boas,https://www.transfermarkt.com/andre-vilas-boas/profil/spieler/14263,André Vilas Boas,"Jun 4, 1983                                                                    (39)",Centre-Back,Retired,"Jul 1, 2017",free transfer,"Aug 1, 2011"
1666802255-581,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Danielson,https://www.transfermarkt.com/danielson/profil/spieler/14282,"#3                    
                                            Danielson","Jan 9, 1981                                                                    (41)",Centre-Back,FC Maia Lidador,"Jul 1, 2021",free transfer,"Jul 1, 2019"
1666802259-583,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Idalécio,https://www.transfermarkt.com/idalecio/profil/spieler/14302,Idalécio,"Sep 27, 1973                                                                    (49)",Centre-Back,Retired,,free transfer,"Jul 1, 2010"
1666802263-585,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Adriano,https://www.transfermarkt.com/adriano/profil/spieler/25466,Adriano,"Jan 31, 1983                                                                    (39)",Goalkeeper,CA Valdevez,"Jul 1, 2009",free transfer,"Aug 1, 2008"
1666802267-587,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Candeias,https://www.transfermarkt.com/candeias/profil/spieler/14276,Candeias,"Oct 6, 1972                                                                    (50)",Goalkeeper,Retired,,free transfer,"Jul 1, 2002"
1666802271-589,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Rio Ave FC,https://www.transfermarkt.com/rio-ave-fc/startseite/verein/2425/saison_id/2005,Miguel Mora,https://www.transfermarkt.com/miguel-mora/profil/spieler/14396,Miguel Mora,"Jun 3, 1974                                                                    (48)",Goalkeeper,Retired,"Jul 1, 2010",?,"Jul 1, 2003"
1666802278-592,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Diogo Fonseca,https://www.transfermarkt.com/diogo-fonseca/profil/spieler/25509,Diogo Fonseca,"Dec 11, 1984                                                                    (37)",Centre-Forward,Retired,,free transfer,"Jul 1, 2019"
1666802282-594,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Fábio Hempel,https://www.transfermarkt.com/fabio-hempel/profil/spieler/25108,Fábio Hempel,"Oct 29, 1980                                                                    (41)",Centre-Forward,Retired,,free transfer,"Dec 1, 2008"
1666802287-596,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Heitor,https://www.transfermarkt.com/heitor/profil/spieler/26023,Heitor,"May 2, 1978                                                                    (44)",Right Winger,Retired,,free transfer,"Jul 1, 2008"
1666802293-598,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Pedro Oliveira,https://www.transfermarkt.com/pedro-oliveira/profil/spieler/24847,Pedro Oliveira,"Nov 30, 1981                                                                    (40)",Right Winger,Retired,,free transfer,"Jan 1, 2017"
1666802298-599,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Hélio Roque,https://www.transfermarkt.com/helio-roque/profil/spieler/33782,Hélio Roque,"Jul 20, 1985                                                                    (37)",Right Winger,Retired,,free transfer,"Jul 1, 2020"
1666802303-601,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Modou Sougou,https://www.transfermarkt.com/modou-sougou/profil/spieler/33831,Modou Sougou,"Dec 18, 1984                                                                    (37)",Right Winger,Retired,"Jul 1, 2020",free transfer,"Sep 4, 2018"
1666802334-607,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Grégory Lacombe,https://www.transfermarkt.com/gregory-lacombe/profil/spieler/5730,Grégory Lacombe,"Jan 11, 1982                                                                    (40)",Right Winger,Retired,Albi,free transfer,"Aug 13, 2013"
1666802337-609,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Silvestre Varela,https://www.transfermarkt.com/silvestre-varela/profil/spieler/31316,"#81                    
                                            Silvestre Varela","Feb 2, 1985                                                                    (37)",Left Winger,FC Porto B,"Jul 20, 2021",-,"Oct 9, 2019"
1666802341-611,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Antonio Franja,https://www.transfermarkt.com/antonio-franja/profil/spieler/6864,Antonio Franja,"Jun 8, 1978                                                                    (44)",Left Winger,Retired,Zagreb,?,"Jul 1, 2007"
1666802347-613,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Costinha,https://www.transfermarkt.com/costinha/profil/spieler/25112,Costinha,"Dec 7, 1985                                                                    (36)",Attacking Midfield,Retired,"Jul 1, 2014",?,"Jan 1, 2014"
1666802354-615,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Oumar Tchomogo,https://www.transfermarkt.com/oumar-tchomogo/profil/spieler/8234,Oumar Tchomogo,"Jan 7, 1978                                                                    (44)",Attacking Midfield,Retired,Bohicon,?,"Jul 1, 2009"
1666802358-617,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Bruno Ribeiro,https://www.transfermarkt.com/bruno-ribeiro/profil/spieler/24213,Bruno Ribeiro,"Oct 22, 1975                                                                    (47)",Left Midfield,Retired,"Jul 1, 2010",End of loan,"Dec 31, 2009"
1666802362-619,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Carlitos,https://www.transfermarkt.com/carlitos/profil/spieler/17352,Carlitos,"Sep 6, 1982                                                                    (40)",Left Midfield,Retired,"Jul 1, 2019",€600Th.,"Jul 1, 2014"
1666802365-621,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Julien Fernandes,https://www.transfermarkt.com/julien-fernandes/profil/spieler/37945,Julien Fernandes,"Mar 16, 1985                                                                    (37)",Central Midfield,Ugento,"Jan 1, 2022",free transfer,"Jul 2, 2021"
1666802371-623,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Mamadou Diakité,https://www.transfermarkt.com/mamadou-diakite/profil/spieler/33327,Mamadou Diakité,"May 22, 1985                                                                    (37)",Defensive Midfield,Retired,Rosny-sous-Bois,free transfer,"Aug 15, 2016"
1666802375-625,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Sandro Mendes,https://www.transfermarkt.com/sandro-mendes/profil/spieler/17369,Sandro Mendes,"Feb 4, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666802379-627,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Binho,https://www.transfermarkt.com/binho/profil/spieler/18855,Binho,"Jun 24, 1977                                                                    (45)",Defensive Midfield,Retired,"Jan 1, 2014",?,"Jan 10, 2013"
1666802385-629,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Ricardo Chaves,https://www.transfermarkt.com/ricardo-chaves/profil/spieler/18854,Ricardo Chaves,"Oct 27, 1977                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2016",free transfer,"Jul 8, 2015"
1666802389-631,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Siramana Dembélé,https://www.transfermarkt.com/siramana-dembele/profil/spieler/31723,Siramana Dembélé,"Jan 27, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2009",free transfer,"Aug 1, 2008"
1666802392-632,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Janício,https://www.transfermarkt.com/janicio/profil/spieler/33830,Janício,"Nov 30, 1979                                                                    (42)",Right-Back,Retired,"Jul 1, 2017",-,"Jul 1, 2015"
1666802395-634,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Pedro Russiano,https://www.transfermarkt.com/pedro-russiano/profil/spieler/37437,Pedro Russiano,"Nov 19, 1984                                                                    (37)",Left-Back,Retired,,-,"Jan 1, 2009"
1666802398-636,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Nandinho,https://www.transfermarkt.com/nandinho/profil/spieler/14340,Nandinho,"Oct 13, 1975                                                                    (47)",Left-Back,Retired,,free transfer,"Jul 1, 2009"
1666802401-638,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Adalto,https://www.transfermarkt.com/adalto/profil/spieler/32125,Adalto,"Aug 30, 1978                                                                    (44)",Left-Back,Retired,"Jul 1, 2011",-,"Jul 1, 2010"
1666802406-640,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Flávio,https://www.transfermarkt.com/flavio/profil/spieler/33832,Flávio,"Aug 23, 1981                                                                    (41)",Centre-Back,Retired,,?,"Jan 1, 2015"
1666802410-642,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Madior,https://www.transfermarkt.com/madior/profil/spieler/34940,"#25                    
                                            Madior","May 20, 1983                                                                    (39)",Centre-Back,ES FC Malley LS,"Feb 20, 2022",free transfer,"Jul 14, 2019"
1666802414-644,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Auri,https://www.transfermarkt.com/auri/profil/spieler/17366,Auri,"Nov 17, 1973                                                                    (48)",Centre-Back,Retired,"Jul 1, 2010",free transfer,"Jul 1, 2009"
1666802417-646,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Nélson Veríssimo,https://www.transfermarkt.com/nelson-verissimo/profil/spieler/14384,Nélson Veríssimo,"Apr 17, 1977                                                                    (45)",Centre-Back,Retired,,?,"Jul 1, 2011"
1666802420-648,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Rubinho,https://www.transfermarkt.com/rubinho/profil/spieler/37598,Rubinho,"Aug 4, 1982                                                                    (40)",Goalkeeper,Retired,"Dec 31, 2018",-,"Jan 1, 2018"
1666802429-651,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Fabien Farnolle,https://www.transfermarkt.com/fabien-farnolle/profil/spieler/34937,Fabien Farnolle,"Feb 5, 1985                                                                    (37)",Goalkeeper,Retired,"Mar 23, 2022",-,"Mar 18, 2021"
1666802432-653,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Marco Tábuas,https://www.transfermarkt.com/marco-tabuas/profil/spieler/17353,Marco Tábuas,"Oct 29, 1976                                                                    (45)",Goalkeeper,Retired,"Jul 1, 2010",?,"Jul 1, 2009"
1666802435-654,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Vitória Setúbal FC,https://www.transfermarkt.com/vitoria-setubal-fc/startseite/verein/1085/saison_id/2005,Moretto,https://www.transfermarkt.com/moretto/profil/spieler/30545,Moretto,"May 10, 1978                                                                    (44)",Goalkeeper,Retired,,-,"Nov 8, 2016"
1666802442-657,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Leandro Netto,https://www.transfermarkt.com/leandro-netto/profil/spieler/24888,Leandro Netto,"May 7, 1979                                                                    (43)",Centre-Forward,Retired,"Dec 25, 2015",free transfer,"Jan 3, 2015"
1666802447-659,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Carlos Carneiro,https://www.transfermarkt.com/carlos-carneiro/profil/spieler/13124,Carlos Carneiro,"Jan 8, 1974                                                                    (48)",Centre-Forward,Retired,"Jul 1, 2010",?,"Jan 7, 2010"
1666802452-661,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Rodolfo Lima,https://www.transfermarkt.com/rodolfo-lima/profil/spieler/14367,Rodolfo Lima,"May 8, 1980                                                                    (42)",Centre-Forward,Retired,,?,"Jul 1, 2007"
1666802458-662,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Nandinho,https://www.transfermarkt.com/nandinho/profil/spieler/14393,Nandinho,"Mar 17, 1973                                                                    (49)",Right Winger,Retired,"Jul 1, 2007",free transfer,"Jan 1, 2007"
1666802465-664,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Carlitos,https://www.transfermarkt.com/carlitos/profil/spieler/13215,Carlitos,"Mar 6, 1977                                                                    (45)",Right Winger,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2010"
1666802469-666,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Gil,https://www.transfermarkt.com/giltm/profil/spieler/34591,Gil,"Feb 24, 1985                                                                    (37)",Left Winger,Retired,,?,"Jul 1, 2015"
1666802473-668,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,José Williams,https://www.transfermarkt.com/jose-williams/profil/spieler/34009,José Williams,"Aug 5, 1983                                                                    (39)",Left Winger,Retired,"Jul 1, 2019",free transfer,"Jul 1, 2018"
1666802477-670,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Mateus,https://www.transfermarkt.com/mateus/profil/spieler/37947,"#9                    
                                            Mateus","Jun 19, 1984                                                                    (38)",Left Winger,Torreense,"Jul 15, 2021",-,"Aug 12, 2020"
1666802480-672,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Luís Coentrão,https://www.transfermarkt.com/luis-coentrao/profil/spieler/14326,Luís Coentrão,"Mar 28, 1977                                                                    (45)",Attacking Midfield,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2012"
1666802486-674,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Filipe Gouveia,https://www.transfermarkt.com/filipe-gouveia/profil/spieler/14235,Filipe Gouveia,"May 12, 1973                                                                    (49)",Left Midfield,Retired,"Jul 1, 2010",?,"Jul 1, 2009"
1666802491-676,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Rivan,https://www.transfermarkt.com/rivan/profil/spieler/38247,Rivan,"May 12, 1981                                                                    (41)",Left Midfield,Retired,"Jul 1, 2012",?,"Jul 1, 2011"
1666802496-678,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Tonanha,https://www.transfermarkt.com/tonanha/profil/spieler/25824,Tonanha,"Nov 14, 1979                                                                    (42)",Right Midfield,Retired,,free transfer,"Jul 1, 2012"
1666802500-680,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Robélio,https://www.transfermarkt.com/robelio/profil/spieler/34021,Robélio,"Apr 7, 1983                                                                    (39)",Central Midfield,Retired,,free transfer,"Jul 1, 2006"
1666802503-682,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,João Vilela,https://www.transfermarkt.com/joao-vilela/profil/spieler/37950,João Vilela,"Sep 9, 1985                                                                    (37)",Central Midfield,Retired,"Jul 1, 2017",?,"Jul 19, 2016"
1666802506-684,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Bruno Tiago,https://www.transfermarkt.com/bruno-tiago/profil/spieler/17633,Bruno Tiago,"Apr 1, 1981                                                                    (41)",Central Midfield,Retired,"Oct 1, 2009",free transfer,"Jul 1, 2007"
1666802510-686,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Elias,https://www.transfermarkt.com/elias/profil/spieler/22448,Elias,"Sep 4, 1981                                                                    (41)",Defensive Midfield,Retired,"Jan 1, 2020",free transfer,"Aug 8, 2019"
1666802513-688,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Braíma Injai,https://www.transfermarkt.com/braima-injai/profil/spieler/14271,Braíma Injai,"Oct 6, 1975                                                                    (47)",Defensive Midfield,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2009"
1666802517-690,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Edson Mendes,https://www.transfermarkt.com/edson-mendes/profil/spieler/25109,Edson Mendes,"Jul 17, 1977                                                                    (45)",Right-Back,Retired,,?,"Jan 1, 2009"
1666802521-692,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Paulo Arantes,https://www.transfermarkt.com/paulo-arantes/profil/spieler/25827,Paulo Arantes,"Nov 15, 1986                                                                    (35)",Right-Back,FC Red Black,"Jul 1, 2022",free transfer,"Jul 1, 2020"
1666802526-694,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,João Pereira,https://www.transfermarkt.com/joao-pereira/profil/spieler/13217,João Pereira,"Feb 25, 1984                                                                    (38)",Right-Back,Retired,"Jul 1, 2021",free transfer,"Feb 1, 2021"
1666802529-696,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Luis Tinoco,https://www.transfermarkt.com/luis-tinoco/profil/spieler/34570,"#24                    
                                            Luis Tinoco","Oct 17, 1986                                                                    (36)",Left-Back,Santa Maria,"Jul 1, 2020",free transfer,"Jul 1, 2019"
1666802532-698,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,João Pedro,https://www.transfermarkt.com/joao-pedro/profil/spieler/22440,João Pedro,"Aug 15, 1980                                                                    (42)",Left-Back,Retired,"Jul 1, 2016",free transfer,"Jul 27, 2015"
1666802535-700,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Rovérsio,https://www.transfermarkt.com/roversio/profil/spieler/25110,Rovérsio,"Jan 17, 1984                                                                    (38)",Centre-Back,Retired,,free transfer,"Jul 19, 2013"
1666802539-702,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Marcos António,https://www.transfermarkt.com/marcos-antonio/profil/spieler/14334,Marcos António,"May 25, 1983                                                                    (39)",Centre-Back,Retired,,free transfer,"Apr 9, 2014"
1666802542-704,https://www.transfermarkt.com/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2005,Gil Vicente FC,https://www.transfermarkt.com/gil-vicente-fc/startseite/verein/2424/saison_id/2005,Grégory Arnolin,https://www.transfermarkt.com/gregory-arnolin/profil/spieler/25825,Grégory Arnolin,"Nov 10, 1980                                                                    (41)",Centre-Back,Retired,"Jan 1, 2017",End of loan,"Jun 30, 2015"
