web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666716093-3291,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Mehdi Méniri,https://www.transfermarkt.com/mehdi-meniri/profil/spieler/12116,Mehdi Méniri,"Jun 29, 1977                                                                    (45)",Centre-Back,Retired,,free transfer,"Sep 1, 2010"
1666716096-3292,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Sylvain Marchal,https://www.transfermarkt.com/sylvain-marchal/profil/spieler/12093,Sylvain Marchal,"Feb 10, 1980                                                                    (42)",Centre-Back,Retired,,free transfer,"Jul 5, 2013"
1666716098-3293,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Stéphane Borbiconi,https://www.transfermarkt.com/stephane-borbiconi/profil/spieler/12097,Stéphane Borbiconi,"Mar 22, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2011",End of loan,"Jun 30, 2011"
1666716102-3294,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Joris Delle,https://www.transfermarkt.com/joris-delle/profil/spieler/56778,"#28                    
                                            Joris Delle","Mar 29, 1990                                                                    (32)",Goalkeeper,KV Kortrijk,"Jul 1, 2021",-,"Oct 15, 2020"
1666716104-3295,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Joslain Mayebi,https://www.transfermarkt.com/joslain-mayebi/profil/spieler/39923,Joslain Mayebi,"Oct 14, 1986                                                                    (36)",Goalkeeper,Eding Sport FC,"Feb 27, 2019",-,"Oct 3, 2018"
1666716107-3296,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Vincent Degrè,https://www.transfermarkt.com/vincent-degre/profil/spieler/26157,Vincent Degrè,"Jan 3, 1989                                                                    (33)",Goalkeeper,Retired,,free transfer,"Jul 1, 2013"
1666716112-3297,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Christophe Marichez,https://www.transfermarkt.com/christophe-marichez/profil/spieler/28340,Christophe Marichez,"Dec 12, 1974                                                                    (47)",Goalkeeper,Retired,"Jul 1, 2011",?,"Jul 29, 2005"
1666716115-3298,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Kossi Agassa,https://www.transfermarkt.com/kossi-agassa/profil/spieler/12028,Kossi Agassa,"Jul 2, 1978                                                                    (44)",Goalkeeper,Retired,"Jul 1, 2017",-,"Jul 1, 2016"
1666716117-3299,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,FC Metz,https://www.transfermarkt.com/fc-metz/startseite/verein/347/saison_id/2005,Grégory Wimbée,https://www.transfermarkt.com/gregory-wimbee/profil/spieler/5634,Grégory Wimbée,"Aug 19, 1971                                                                    (51)",Goalkeeper,Retired,"Jul 1, 2011",free transfer,"Aug 1, 2009"
1666716123-3300,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Edo,https://www.transfermarkt.com/edotm/profil/spieler/34533,"#14                    
                                            Edo","May 20, 1984                                                                    (38)",Centre-Forward,FC Vallorbe,"Jan 1, 2019",free transfer,"Feb 1, 2017"
1666716126-3301,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Cédric Fauré,https://www.transfermarkt.com/cedric-faure/profil/spieler/6970,Cédric Fauré,"Feb 14, 1979                                                                    (43)",Centre-Forward,Retired,"Jul 1, 2021",-,"Jan 1, 2020"
1666716130-3302,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Grafite,https://www.transfermarkt.com/grafite/profil/spieler/37772,Grafite,"Apr 2, 1979                                                                    (43)",Centre-Forward,Retired,"Jan 22, 2018",-,"Aug 11, 2017"
1666716132-3303,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Ismaël Bangoura,https://www.transfermarkt.com/ismael-bangoura/profil/spieler/34529,Ismaël Bangoura,"Jan 2, 1985                                                                    (37)",Centre-Forward,Al-Taraji,"Sep 29, 2020",free transfer,"Nov 5, 2019"
1666716135-3304,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Túlio de Melo,https://www.transfermarkt.com/tulio-de-melo/profil/spieler/22820,Túlio de Melo,"Jan 31, 1985                                                                    (37)",Centre-Forward,Retired,"May 8, 2019",-,"Jun 13, 2018"
1666716138-3305,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Chiguy Lucau,https://www.transfermarkt.com/chiguy-lucau/profil/spieler/12150,Chiguy Lucau,"Aug 4, 1984                                                                    (38)",Right Winger,Retired,,-,"Jan 1, 2013"
1666716141-3306,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,James Fanchone,https://www.transfermarkt.com/james-fanchone/profil/spieler/23924,James Fanchone,"Feb 21, 1980                                                                    (42)",Right Winger,Retired,"Jul 1, 2014",free transfer,"Jul 1, 2011"
1666716144-3307,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Martin Douillard,https://www.transfermarkt.com/martin-douillard/profil/spieler/35003,Martin Douillard,"Mar 20, 1985                                                                    (37)",Left Winger,Aurillac-Arpaj.,"Jul 1, 2018",free transfer,"Jul 1, 2016"
1666716147-3308,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Davide Chiumiento,https://www.transfermarkt.com/davide-chiumiento/profil/spieler/17332,Davide Chiumiento,"Nov 22, 1984                                                                    (37)",Attacking Midfield,Retired,"Jul 1, 2017",€300Th.,"Jul 11, 2012"
1666716150-3309,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Daisuke Matsui,https://www.transfermarkt.com/daisuke-matsui/profil/spieler/25905,"#22                    
                                            Daisuke Matsui","May 11, 1981                                                                    (41)",Left Midfield,Yokohama SCC,"Jan 21, 2022",-,"Sep 1, 2021"
1666716153-3310,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Luigi Lavecchia,https://www.transfermarkt.com/luigi-lavecchia/profil/spieler/19244,Luigi Lavecchia,"Aug 25, 1981                                                                    (41)",Right Midfield,Retired,"Jul 1, 2015",?,"Feb 2, 2013"
1666716156-3311,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Guillaume Loriot,https://www.transfermarkt.com/guillaume-loriot/profil/spieler/38387,Guillaume Loriot,"May 21, 1986                                                                    (36)",Central Midfield,Retired,,free transfer,"Jul 1, 2017"
1666716159-3312,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Yohan Hautcoeur,https://www.transfermarkt.com/yohan-hautcoeur/profil/spieler/16989,Yohan Hautcoeur,"Oct 30, 1981                                                                    (40)",Central Midfield,Retired,"Jul 1, 2015",free transfer,"Jul 9, 2013"
1666716161-3313,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Frédéric Thomas,https://www.transfermarkt.com/frederic-thomas/profil/spieler/23979,Frédéric Thomas,"Aug 10, 1980                                                                    (42)",Central Midfield,Retired,"Jul 1, 2018",-,"Feb 11, 2018"
1666716164-3314,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Bertrand Ndzomo,https://www.transfermarkt.com/bertrand-ndzomo/profil/spieler/35009,"#24                    
                                            Bertrand Ndzomo","Jun 18, 1985                                                                    (37)",Defensive Midfield,FC Forward,"Jul 5, 2019",free transfer,"Jul 8, 2018"
1666716167-3315,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Sébastien Gormond,https://www.transfermarkt.com/sebastien-gormond/profil/spieler/34888,Sébastien Gormond,"Jan 29, 1982                                                                    (40)",Defensive Midfield,Retired,,free transfer,"Feb 11, 2015"
1666716170-3316,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Jacques-Désiré Périatambée,https://www.transfermarkt.com/jacques-desire-periatambee/profil/spieler/6256,Jacques-Désiré Périatambée,"Oct 15, 1975                                                                    (47)",Defensive Midfield,Retired,,free transfer,"Jan 11, 2010"
1666716172-3317,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Romaric,https://www.transfermarkt.com/romaric/profil/spieler/15808,Romaric,"Jun 4, 1983                                                                    (39)",Defensive Midfield,Retired,,free transfer,"Aug 14, 2016"
1666716175-3318,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Arnaud Lisembart,https://www.transfermarkt.com/arnaud-lisembart/profil/spieler/35007,Arnaud Lisembart,"Dec 29, 1984                                                                    (37)",Right-Back,Retired,,free transfer,"Jul 1, 2014"
1666716177-3319,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Laurent Bonnart,https://www.transfermarkt.com/laurent-bonnart/profil/spieler/23898,Laurent Bonnart,"Dec 25, 1979                                                                    (42)",Right-Back,Retired,"Jul 1, 2015",free transfer,"Jul 22, 2014"
1666716180-3320,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Olivier Thomas,https://www.transfermarkt.com/olivier-thomas/profil/spieler/6279,Olivier Thomas,"Oct 6, 1974                                                                    (48)",Left-Back,Retired,"Jul 1, 2009",free transfer,"Nov 1, 2008"
1666716183-3321,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Jérémy Choplin,https://www.transfermarkt.com/jeremy-choplin/profil/spieler/34532,Jérémy Choplin,"Feb 9, 1985                                                                    (37)",Centre-Back,G. Ajaccio,"Aug 3, 2021",?,"Jan 12, 2020"
1666716185-3322,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Clément Pinault,https://www.transfermarkt.com/clement-pinault/profil/spieler/35010,Clément Pinault,"Feb 4, 1985",Centre-Back,,,End of loan,"Jun 30, 2007"
1666716188-3323,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Grégory Cerdan,https://www.transfermarkt.com/gregory-cerdan/profil/spieler/6274,Grégory Cerdan,"Jul 28, 1982                                                                    (40)",Centre-Back,Retired,"Jul 1, 2016",-,"Sep 9, 2014"
1666716191-3324,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Yannick Fischer,https://www.transfermarkt.com/yannick-fischer/profil/spieler/5613,Yannick Fischer,"Dec 17, 1974                                                                    (47)",Centre-Back,Retired,,free transfer,"Jul 1, 2007"
1666716196-3325,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Yoann Poulard,https://www.transfermarkt.com/yoann-poulard/profil/spieler/6278,Yoann Poulard,"Jul 1, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2009"
1666716198-3326,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Marko Basa,https://www.transfermarkt.com/marko-basa/profil/spieler/17179,Marko Basa,"Dec 29, 1982                                                                    (39)",Centre-Back,Retired,"Jul 1, 2017",€1.50m,"Jul 1, 2011"
1666716201-3327,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Thibault Ferrand,https://www.transfermarkt.com/thibault-ferrand/profil/spieler/39915,Thibault Ferrand,"Mar 26, 1986                                                                    (36)",Goalkeeper,Retired,,free transfer,"Jul 1, 2013"
1666716204-3328,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Rodolphe Roche,https://www.transfermarkt.com/rodolphe-roche/profil/spieler/21178,Rodolphe Roche,"Jun 14, 1979                                                                    (43)",Goalkeeper,Retired,"Jul 1, 2016",free transfer,"Aug 19, 2015"
1666716207-3329,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,Le Mans Union Club 72,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164/saison_id/2005,Yohann Pelé,https://www.transfermarkt.com/yohann-pele/profil/spieler/6270,Yohann Pelé,"Nov 4, 1982                                                                    (39)",Goalkeeper,Retired,"Jul 1, 2021",free transfer,"Jul 1, 2015"
1666716213-3330,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Kamel Larbi,https://www.transfermarkt.com/kamel-larbi/profil/spieler/17940,Kamel Larbi,"Feb 20, 1985                                                                    (37)",Centre-Forward,JS Beaulieu,"Aug 1, 2018",-,"Jan 12, 2017"
1666716215-3331,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Olivier Fauconnier,https://www.transfermarkt.com/olivier-fauconnier/profil/spieler/18038,Olivier Fauconnier,"Jun 22, 1976                                                                    (46)",Centre-Forward,Retired,,-,"Jul 1, 2010"
1666716218-3332,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Mamadou Bagayoko,https://www.transfermarkt.com/mamadou-bagayoko/profil/spieler/3002,Mamadou Bagayoko,"May 21, 1979                                                                    (43)",Centre-Forward,Retired,,-,"Jan 1, 2013"
1666716221-3333,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,David Bellion,https://www.transfermarkt.com/david-bellion/profil/spieler/3115,David Bellion,"Nov 27, 1982                                                                    (39)",Centre-Forward,Retired,"Jul 1, 2016",free transfer,"Jul 2, 2014"
1666716224-3334,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Marama Vahirua,https://www.transfermarkt.com/marama-vahirua/profil/spieler/3926,Marama Vahirua,"May 12, 1980                                                                    (42)",Centre-Forward,Retired,"Jul 1, 2020",free transfer,"Sep 14, 2017"
1666716226-3335,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Souleymane Camara,https://www.transfermarkt.com/souleymane-camara/profil/spieler/5303,Souleymane Camara,"Dec 22, 1982                                                                    (39)",Right Winger,Retired,"Jul 1, 2020",€500Th.,"Jul 1, 2008"
1666716229-3336,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Bakari Koné,https://www.transfermarkt.com/bakari-kone/profil/spieler/23941,Bakari Koné,"Sep 17, 1981                                                                    (41)",Right Winger,Retired,,-,"Jul 1, 2016"
1666716231-3337,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Mickaël Buscher,https://www.transfermarkt.com/mickael-buscher/profil/spieler/56775,Mickaël Buscher,"Jan 11, 1987                                                                    (35)",Left Winger,Cap d'Ail,"Jul 1, 2020",free transfer,"Jul 1, 2018"
1666716234-3338,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Fabien Lamatina,https://www.transfermarkt.com/fabien-lamatina/profil/spieler/33954,Fabien Lamatina,"Jul 3, 1985                                                                    (37)",Left Winger,Retired,"Jul 1, 2019",free transfer,"Jul 1, 2016"
1666716236-3339,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Ederson,https://www.transfermarkt.com/ederson/profil/spieler/29035,Ederson,"Jan 13, 1986                                                                    (36)",Attacking Midfield,Retired,,free transfer,"Jul 21, 2015"
1666716239-3340,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Sébastien Roudet,https://www.transfermarkt.com/sebastien-roudet/profil/spieler/17693,Sébastien Roudet,"Jun 16, 1981                                                                    (41)",Attacking Midfield,Retired,"Jul 1, 2021",-,"Jul 1, 2020"
1666716242-3341,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Yoann Bigné,https://www.transfermarkt.com/yoann-bigne/profil/spieler/5670,Yoann Bigné,"Aug 23, 1977                                                                    (45)",Central Midfield,Retired,,?,"Jul 1, 2014"
1666716244-3342,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Florent Balmont,https://www.transfermarkt.com/florent-balmont/profil/spieler/5348,Florent Balmont,"Feb 2, 1980                                                                    (42)",Central Midfield,Retired,"Jul 1, 2020",free transfer,"Jul 8, 2016"
1666716247-3343,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Franco Dolci,https://www.transfermarkt.com/franco-dolci/profil/spieler/18639,Franco Dolci,"Jan 1, 1984                                                                    (38)",Defensive Midfield,Retired,,free transfer,"Aug 21, 2017"
1666716250-3344,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Roberto Bisconti,https://www.transfermarkt.com/roberto-bisconti/profil/spieler/13438,Roberto Bisconti,"Jul 21, 1973                                                                    (49)",Defensive Midfield,RFC Bressoux,"Jul 1, 2018",?,"Jul 1, 2012"
1666716252-3345,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Olivier Echouafni,https://www.transfermarkt.com/olivier-echouafni/profil/spieler/5673,Olivier Echouafni,"Sep 13, 1972                                                                    (50)",Defensive Midfield,Retired,"Jul 1, 2010",free transfer,"Aug 29, 2003"
1666716256-3346,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,François Grenet,https://www.transfermarkt.com/francois-grenet/profil/spieler/8506,François Grenet,"Mar 8, 1975                                                                    (47)",Right-Back,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2006"
1666716258-3347,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Rod Fanni,https://www.transfermarkt.com/rod-fanni/profil/spieler/5477,Rod Fanni,"Dec 6, 1981                                                                    (40)",Right-Back,Retired,"Jan 1, 2021",-,"Aug 26, 2019"
1666716261-3348,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Bill Tchato,https://www.transfermarkt.com/bill-tchato/profil/spieler/3004,Bill Tchato,"May 14, 1975                                                                    (47)",Left-Back,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2011"
1666716264-3349,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Cyril Rool,https://www.transfermarkt.com/cyril-rool/profil/spieler/5480,Cyril Rool,"Apr 15, 1975                                                                    (47)",Left-Back,Retired,,€400Th.,"Jul 14, 2009"
1666716266-3350,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Drissa Diakité,https://www.transfermarkt.com/drissa-diakite/profil/spieler/37835,Drissa Diakité,"Feb 18, 1985                                                                    (37)",Centre-Back,FC Lucciana,"Sep 22, 2020",-,"Jul 1, 2019"
1666716269-3351,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Florian Jarjat,https://www.transfermarkt.com/florian-jarjat/profil/spieler/17675,Florian Jarjat,"Feb 18, 1980                                                                    (42)",Centre-Back,Retired,,free transfer,"Jul 1, 2010"
1666716272-3352,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Jacques Abardonado,https://www.transfermarkt.com/jacques-abardonado/profil/spieler/5320,Jacques Abardonado,"May 27, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2014",-,"Nov 18, 2013"
1666716274-3353,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Anthar Yahia,https://www.transfermarkt.com/anthar-yahia/profil/spieler/5586,Anthar Yahia,"Mar 21, 1982                                                                    (40)",Centre-Back,Retired,"Jan 1, 2017",free transfer,"Jul 4, 2016"
1666716277-3354,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Cédric Varrault,https://www.transfermarkt.com/cedric-varrault/profil/spieler/5543,Cédric Varrault,"Jan 30, 1980                                                                    (42)",Centre-Back,Retired,"Jul 1, 2019",free transfer,"Aug 8, 2018"
1666716280-3355,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Sammy Traoré,https://www.transfermarkt.com/sammy-traore/profil/spieler/13843,Sammy Traoré,"Feb 25, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2011",End of loan,"Jun 30, 2008"
1666716283-3356,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Jérémie Moreau,https://www.transfermarkt.com/jeremie-moreau/profil/spieler/7016,Jérémie Moreau,"Jul 22, 1980                                                                    (42)",Goalkeeper,Retired,,free transfer,"Jul 1, 2013"
1666716286-3357,https://www.transfermarkt.com/ligue-1/startseite/wettbewerb/FR1/plus/?saison_id=2005,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2005,Hugo Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,"#1                    
                                            Hugo Lloris","Dec 26, 1986                                                                    (35)",Goalkeeper,Spurs,"Aug 31, 2012",€8.50m,"Jul 1, 2008"
