web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666801791-361,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Özgür Vurur,https://www.transfermarkt.com/ozgur-vurur/profil/spieler/16074,Özgür Vurur,"Jan 13, 1976                                                                    (46)",Defensive Midfield,Retired,Ankara,?,"Aug 28, 2009"
1666801795-363,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Yilmaz Özlem,https://www.transfermarkt.com/yilmaz-ozlem/profil/spieler/7008,Yilmaz Özlem,"Jun 1, 1972                                                                    (50)",Defensive Midfield,Retired,"Jul 1, 2011",?,"Jul 16, 2010"
1666801798-365,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Ahmet Kolcu,https://www.transfermarkt.com/ahmet-kolcu/profil/spieler/58897,Ahmet Kolcu,"Jan 1, 1983                                                                    (39)",midfield,Retired,Tunceli,-,"Feb 4, 2011"
1666801801-367,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Yunus Ceylan,https://www.transfermarkt.com/yunus-ceylan/profil/spieler/29495,Yunus Ceylan,"Dec 25, 1979                                                                    (42)",Right-Back,Retired,,free transfer,"Sep 4, 2014"
1666801806-370,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Gündüz Gürol Azer,https://www.transfermarkt.com/gunduz-gurol-azer/profil/spieler/7192,Gündüz Gürol Azer,"Feb 4, 1980                                                                    (42)",Right-Back,Retired,"Jul 1, 2012",?,"Jan 28, 2011"
1666801809-372,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Hakan Balta,https://www.transfermarkt.com/hakan-balta/profil/spieler/29494,Hakan Balta,"Mar 23, 1983                                                                    (39)",Left-Back,Retired,"Jul 1, 2018",€1.00m,"Sep 3, 2007"
1666801813-374,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Caner Erkin,https://www.transfermarkt.com/caner-erkin/profil/spieler/39333,"#88                    
                                            Caner Erkin","Oct 4, 1988                                                                    (34)",Left-Back,Karagümrük,"Sep 7, 2021",free transfer,"Aug 6, 2020"
1666801816-376,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Tufan Esin,https://www.transfermarkt.com/tufan-esin/profil/spieler/29498,Tufan Esin,"Aug 7, 1980                                                                    (42)",Centre-Back,Silifke Bld,"Sep 12, 2014",?,"Sep 6, 2013"
1666801819-378,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Serkan Özsoy,https://www.transfermarkt.com/serkan-ozsoy/profil/spieler/10132,Serkan Özsoy,"Aug 3, 1978                                                                    (44)",Centre-Back,Retired,Istanbul,?,"Jan 31, 2013"
1666801822-380,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Karel D'Haene,https://www.transfermarkt.com/karel-dhaene/profil/spieler/6861,Karel D'Haene,"Sep 5, 1980                                                                    (42)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2006"
1666801826-382,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Petr Johana,https://www.transfermarkt.com/petr-johana/profil/spieler/9709,Petr Johana,"Jan 11, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2017",?,"Jul 1, 2014"
1666801830-384,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Melih Tezel,https://www.transfermarkt.com/melih-tezel/profil/spieler/906351,Melih Tezel,"Apr 13, 1986                                                                    (36)",,Retired,"Jul 1, 2017",free transfer,"Oct 14, 2016"
1666801833-386,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Serkan Gasi,https://www.transfermarkt.com/serkan-gasi/profil/spieler/126268,Serkan Gasi,"Feb 4, 1987                                                                    (35)",Defender,Retired,,free transfer,"Jan 21, 2016"
1666801838-389,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Fabio Duarte,https://www.transfermarkt.com/fabio-duarte/profil/spieler/33807,Fabio Duarte,"Feb 14, 1980                                                                    (42)",Defender,Without Club,,?,"Jan 1, 2014"
1666801841-391,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Ufuk Ceylan,https://www.transfermarkt.com/ufuk-ceylan/profil/spieler/29631,Ufuk Ceylan,"Jun 23, 1986                                                                    (36)",Goalkeeper,Retired,Izmir,-,"Aug 18, 2020"
1666801845-393,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Egemen Gencalp,https://www.transfermarkt.com/egemen-gencalp/profil/spieler/44981,"#35                    
                                            Egemen Gencalp","Dec 21, 1987                                                                    (34)",Goalkeeper,Bodrumspor,"Jan 14, 2020",free transfer,"Sep 2, 2019"
1666801848-395,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Bülent Ataman,https://www.transfermarkt.com/bulent-ataman/profil/spieler/16695,Bülent Ataman,"Jun 19, 1974                                                                    (48)",Goalkeeper,Retired,Trabzon,-,"Nov 1, 2012"
1666801851-397,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Akin Dagdelen,https://www.transfermarkt.com/akin-dagdelen/profil/spieler/16701,Akin Dagdelen,"Jul 18, 1977                                                                    (45)",Goalkeeper,Retired,,free transfer,"Sep 3, 2012"
1666801856-399,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Manisaspor,https://www.transfermarkt.com/manisaspor/startseite/verein/1267/saison_id/2005,Göksel Gencer,https://www.transfermarkt.com/goksel-gencer/profil/spieler/6865,Göksel Gencer,"Jul 26, 1974",Goalkeeper,,,-,"Aug 25, 2008"
1666801864-402,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Alaattin Öztekin,https://www.transfermarkt.com/alaattin-oztekin/profil/spieler/37090,Alaattin Öztekin,"Jun 25, 1986                                                                    (36)",Centre-Forward,Without Club,Kayseri,-,"Jan 15, 2020"
1666801868-403,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Ilhan Parlak,https://www.transfermarkt.com/ilhan-parlak/profil/spieler/37091,"#23                    
                                            Ilhan Parlak","Jan 18, 1987                                                                    (35)",Centre-Forward,Kayserispor,"Sep 18, 2020",free transfer,"Jul 24, 2017"
1666801871-405,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Engin Cicem,https://www.transfermarkt.com/engin-cicem/profil/spieler/31214,Engin Cicem,"Mar 29, 1986                                                                    (36)",Centre-Forward,Retired,"Jul 1, 2018",free transfer,"Jan 1, 2018"
1666801874-407,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Bülent Karaman,https://www.transfermarkt.com/bulent-karaman/profil/spieler/10120,Bülent Karaman,"Sep 15, 1979                                                                    (43)",Centre-Forward,Retired,,?,"Jul 1, 2009"
1666801883-409,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Aleksandar Rodic,https://www.transfermarkt.com/aleksandar-rodic/profil/spieler/24569,Aleksandar Rodic,"Dec 26, 1979                                                                    (42)",Centre-Forward,Without Club,"Jul 1, 2019",?,"Jul 1, 2018"
1666801891-411,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Gökhan Ünal,https://www.transfermarkt.com/gokhan-unal/profil/spieler/7394,Gökhan Ünal,"Jul 23, 1982                                                                    (40)",Centre-Forward,Retired,"Jul 1, 2018",-,"Jan 16, 2018"
1666801898-413,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Enver Isik,https://www.transfermarkt.com/enver-isik/profil/spieler/45216,Enver Isik,"Jan 9, 1985                                                                    (37)",Right Winger,Without Club,,free transfer,"Jan 22, 2016"
1666801902-415,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Köksal Yedek,https://www.transfermarkt.com/koksal-yedek/profil/spieler/29412,Köksal Yedek,"Jan 17, 1985                                                                    (37)",Attacking Midfield,Nisantasispor,"Feb 14, 2020",-,"Jul 1, 2018"
1666801907-418,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Aleksandar Aleksandrov,https://www.transfermarkt.com/aleksandar-aleksandrov/profil/spieler/14958,Aleksandar Aleksandrov,"Jan 19, 1975                                                                    (47)",Attacking Midfield,Retired,,free transfer,"Jul 1, 2011"
1666801911-420,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Fatih Ceylan,https://www.transfermarkt.com/fatih-ceylan/profil/spieler/17451,"#81                    
                                            Fatih Ceylan","Nov 25, 1980                                                                    (41)",Left Midfield,Türk Neckarsu.,"Jul 1, 2022",-,"Jul 1, 2020"
1666801915-422,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Mehmet Topuz,https://www.transfermarkt.com/mehmet-topuz/profil/spieler/17140,Mehmet Topuz,"Sep 7, 1983                                                                    (39)",Right Midfield,Retired,Yozgat,€9.00m,"Jul 1, 2009"
1666801919-424,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Bayram Toysal,https://www.transfermarkt.com/bayram-toysal/profil/spieler/8681,Bayram Toysal,"Jan 1, 1977                                                                    (45)",Central Midfield,Retired,Hatay,free transfer,"Jan 21, 2009"
1666801924-426,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Bülent Bölükbasi,https://www.transfermarkt.com/bulent-bolukbasi/profil/spieler/7281,Bülent Bölükbasi,"Jun 17, 1976                                                                    (46)",Central Midfield,Retired,,free transfer,"Jul 15, 2010"
1666801929-428,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Bora Riza Kalyon,https://www.transfermarkt.com/bora-riza-kalyon/profil/spieler/24445,Bora Riza Kalyon,"Jun 7, 1986                                                                    (36)",Defensive Midfield,Retired,"Aug 1, 2019",free transfer,"Jul 1, 2016"
1666801935-430,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Altan Günes,https://www.transfermarkt.com/altan-gunes/profil/spieler/33966,Altan Günes,"Feb 9, 1986                                                                    (36)",Defensive Midfield,Without Club,"Jul 1, 2019",free transfer,"Aug 21, 2015"
1666801942-432,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Orhan Sahin,https://www.transfermarkt.com/orhan-sahin/profil/spieler/37093,Orhan Sahin,"Jan 23, 1986                                                                    (36)",Defensive Midfield,Unknown,,free transfer,"Jan 26, 2018"
1666801945-434,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Kamber Arslan,https://www.transfermarkt.com/kamber-arslan/profil/spieler/21705,Kamber Arslan,"Jan 5, 1980                                                                    (42)",Defensive Midfield,Retired,"Mar 5, 2014",-,"Jul 20, 2013"
1666801948-436,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Ragip Basdag,https://www.transfermarkt.com/ragip-basdag/profil/spieler/17448,Ragip Basdag,"Jun 9, 1978                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2017",free transfer,"Aug 24, 2016"
1666801957-438,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Samuel Johnson,https://www.transfermarkt.com/samuel-johnson/profil/spieler/6936,Samuel Johnson,"Jul 25, 1973                                                                    (49)",Defensive Midfield,Retired,Accra,?,"Aug 2, 2004"
1666801961-440,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Sezer Sezgin,https://www.transfermarkt.com/sezer-sezgin/profil/spieler/45221,Sezer Sezgin,"Mar 3, 1986                                                                    (36)",Left-Back,Retired,Istanbul,free transfer,"Feb 1, 2016"
1666801965-442,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Kemal Okyay,https://www.transfermarkt.com/kemal-okyay/profil/spieler/44936,Kemal Okyay,"Feb 25, 1985                                                                    (37)",Left-Back,Retired,Kayseri,free transfer,"Jan 24, 2014"
1666801969-444,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Ergün Teber,https://www.transfermarkt.com/ergun-teber/profil/spieler/29411,Ergün Teber,"Sep 1, 1985                                                                    (37)",Left-Back,Retired,Adana,free transfer,"Jul 21, 2015"
1666801972-446,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Aydemir Yavuz,https://www.transfermarkt.com/aydemir-yavuz/profil/spieler/37096,Aydemir Yavuz,"Oct 25, 1985                                                                    (37)",Centre-Back,Unknown,"Feb 1, 2018",free transfer,"Sep 20, 2017"
1666801981-448,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Veysel Aksu,https://www.transfermarkt.com/veysel-aksu/profil/spieler/16061,Veysel Aksu,"Jan 1, 1985                                                                    (37)",Centre-Back,Alasehir Bld,"Nov 3, 2021",free transfer,"Jun 4, 2021"
1666801984-450,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Aydin Toscali,https://www.transfermarkt.com/aydin-toscali/profil/spieler/37095,Aydin Toscali,"Aug 14, 1980                                                                    (42)",Centre-Back,Retired,"Jul 1, 2014",free transfer,"Sep 4, 2013"
1666801988-452,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Rashad Sadyqov,https://www.transfermarkt.com/rashad-sadyqov/profil/spieler/33969,Rashad Sadyqov,"Jun 16, 1982                                                                    (40)",Centre-Back,Retired,"Jul 1, 2020",?,"Feb 11, 2011"
1666801993-454,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Ali Turan,https://www.transfermarkt.com/ali-turan/profil/spieler/18547,Ali Turan,"Sep 6, 1983                                                                    (39)",Centre-Back,Retired,"Sep 8, 2020",free transfer,"Sep 5, 2012"
1666801998-456,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Muhammet Hanifi Yoldas,https://www.transfermarkt.com/muhammet-hanifi-yoldas/profil/spieler/13387,Muhammet Hanifi Yoldas,"Apr 20, 1983                                                                    (39)",Centre-Back,Retired,"Jul 1, 2011",free transfer,"Jan 18, 2011"
1666802010-458,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Ali Ückulak,https://www.transfermarkt.com/ali-uckulak/profil/spieler/45223,Ali Ückulak,"Jan 30, 1986                                                                    (36)",Goalkeeper,Retired,,free transfer,"Aug 31, 2015"
1666802014-460,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Erman Sari,https://www.transfermarkt.com/erman-sari/profil/spieler/58907,Erman Sari,"Feb 10, 1986                                                                    (36)",Goalkeeper,Alibeyköy,"Jan 15, 2022",free transfer,"Oct 27, 2021"
1666802022-462,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Hamdi Tevfik Altiok,https://www.transfermarkt.com/hamdi-tevfik-altiok/profil/spieler/45211,Hamdi Tevfik Altiok,"May 12, 1985                                                                    (37)",Goalkeeper,Retired,,free transfer,"Jul 1, 2018"
1666802031-464,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Kayserispor,https://www.transfermarkt.com/kayserispor/startseite/verein/3205/saison_id/2005,Dimitar Ivankov,https://www.transfermarkt.com/dimitar-ivankov/profil/spieler/15256,Dimitar Ivankov,"Oct 30, 1975                                                                    (46)",Goalkeeper,Retired,,-,"Aug 5, 2011"
1666802040-467,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Ergun Cengiz,https://www.transfermarkt.com/ergun-cengiz/profil/spieler/80449,Ergun Cengiz,"Aug 26, 1987                                                                    (35)",Centre-Forward,K. Sinop Spor,"Sep 10, 2022",free transfer,"Aug 26, 2021"
1666802043-469,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Taner Demirbas,https://www.transfermarkt.com/taner-demirbas/profil/spieler/7159,Taner Demirbas,"Nov 20, 1978                                                                    (43)",Centre-Forward,Retired,,?,"Aug 19, 2010"
1666802047-470,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Mehmet Albayrak,https://www.transfermarkt.com/mehmet-albayrak/profil/spieler/25546,Mehmet Albayrak,"Aug 16, 1986                                                                    (36)",,Without Club,"Aug 4, 2020",free transfer,"Jan 7, 2019"
1666802052-472,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Sertan Eser,https://www.transfermarkt.com/sertan-eser/profil/spieler/7009,Sertan Eser,"Apr 18, 1974                                                                    (48)",Centre-Forward,Retired,Nürnberg,free transfer,"Jan 22, 2010"
1666802055-474,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Jiri Masek,https://www.transfermarkt.com/jiri-masek/profil/spieler/21078,Jiri Masek,"Oct 5, 1978                                                                    (44)",Centre-Forward,Retired,"Jan 1, 2018",free transfer,"Jul 1, 2012"
1666802059-476,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Jean-Emmanuel Effa-Owona,https://www.transfermarkt.com/jean-emmanuel-effa-owona/profil/spieler/8695,Jean-Emmanuel Effa-Owona,"Dec 26, 1983                                                                    (38)",Centre-Forward,73 Sirnak Bld,"Oct 11, 2018",free transfer,"Jul 1, 2017"
1666802063-478,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Catatau,https://www.transfermarkt.com/catatau/profil/spieler/27421,Catatau,"Mar 1, 1986                                                                    (36)",Centre-Forward,Retired,,free transfer,"Mar 1, 2011"
1666802067-480,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Mustafa Özkan,https://www.transfermarkt.com/mustafa-ozkan/profil/spieler/7278,Mustafa Özkan,"Feb 21, 1975                                                                    (47)",Centre-Forward,Retired,"Apr 15, 2010",free transfer,"Feb 1, 2010"
1666802070-482,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Okan Yilmaz,https://www.transfermarkt.com/okan-yilmaz/profil/spieler/6113,Okan Yilmaz,"May 16, 1978                                                                    (44)",Centre-Forward,Retired,"Jul 1, 2012",-,"Jan 20, 2012"
1666802073-483,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Zdenek Senkerik,https://www.transfermarkt.com/zdenek-senkerik/profil/spieler/21117,Zdenek Senkerik,"Dec 19, 1980                                                                    (41)",Right Winger,Retired,,free transfer,"Jul 1, 2012"
1666802076-485,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Bilal Kisa,https://www.transfermarkt.com/bilal-kisa/profil/spieler/7444,Bilal Kisa,"Jun 22, 1983                                                                    (39)",Attacking Midfield,Retired,,free transfer,"Aug 9, 2019"
1666802081-487,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Evren Turhan,https://www.transfermarkt.com/evren-turhan/profil/spieler/7069,Evren Turhan,"Sep 10, 1974                                                                    (48)",Attacking Midfield,Retired,"Jul 1, 2018",free transfer,"Feb 14, 2014"
1666802084-489,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Tomas Michalek,https://www.transfermarkt.com/tomas-michalek/profil/spieler/21083,Tomas Michalek,"Nov 27, 1977                                                                    (44)",Right Midfield,Retired,"Jul 1, 2018",?,"Jan 1, 2016"
1666802087-491,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Serkan Bensol,https://www.transfermarkt.com/serkan-bensol/profil/spieler/6964,Serkan Bensol,"Jul 1, 1973                                                                    (49)",Right Midfield,Retired,"Jul 1, 2008",?,"Feb 1, 2008"
1666802091-493,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Sebastian Johansson,https://www.transfermarkt.com/sebastian-johansson/profil/spieler/19234,Sebastian Johansson,"Sep 4, 1980                                                                    (42)",Central Midfield,Ahlafors IF,"May 12, 2014",-,"Jul 1, 2013"
1666802094-495,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Fehmi Berk Saritas,https://www.transfermarkt.com/fehmi-berk-saritas/profil/spieler/34162,Fehmi Berk Saritas,"Mar 24, 1984                                                                    (38)",Defensive Midfield,Retired,,free transfer,"Feb 9, 2018"
1666802098-497,https://www.transfermarkt.com/super-lig/startseite/wettbewerb/TR1/plus/?saison_id=2005,Malatyaspor,https://www.transfermarkt.com/malatyaspor/startseite/verein/1264/saison_id/2005,Hakan Söyler,https://www.transfermarkt.com/hakan-soyler/profil/spieler/34171,Hakan Söyler,"Apr 6, 1983                                                                    (39)",Defensive Midfield,Retired,"Jul 1, 2016",-,"Jan 27, 2016"
