web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666711825-2728,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Jermaine Jones,https://www.transfermarkt.com/jermaine-jones/profil/spieler/1321,Jermaine Jones,"Nov 3, 1981                                                                    (40)",Defensive Midfield,Retired,"Jan 1, 2020",-,"Mar 12, 2019"
1666711827-2729,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Alexander Huber,https://www.transfermarkt.com/alexander-huber/profil/spieler/6103,Alexander Huber,"Feb 25, 1985                                                                    (37)",Right-Back,Retired,"Jul 1, 2017",free transfer,"Jul 1, 2016"
1666711830-2730,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Marko Rehmer,https://www.transfermarkt.com/marko-rehmer/profil/spieler/349,Marko Rehmer,"Apr 29, 1972                                                                    (50)",Right-Back,Retired,"Jul 1, 2007",free transfer,"Jul 1, 2005"
1666711833-2731,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Du-ri Cha,https://www.transfermarkt.com/du-ri-cha/profil/spieler/1772,Du-ri Cha,"Jul 25, 1980                                                                    (42)",Right-Back,Retired,,-,"Mar 25, 2013"
1666711836-2732,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Patrick Ochs,https://www.transfermarkt.com/patrick-ochs/profil/spieler/2358,Patrick Ochs,"May 14, 1984                                                                    (38)",Right-Back,Retired,"Apr 1, 2019",-,"Jul 1, 2017"
1666711838-2733,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Andree Wiedener,https://www.transfermarkt.com/andree-wiedener/profil/spieler/539,Andree Wiedener,"Mar 14, 1970                                                                    (52)",Left-Back,Retired,"Jan 1, 2006",free transfer,"Jan 1, 2002"
1666711841-2734,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Mounir Chaftar,https://www.transfermarkt.com/mounir-chaftar/profil/spieler/26197,Mounir Chaftar,"Jan 29, 1986                                                                    (36)",Left-Back,Without Club,Frankfurt am Main,-,"Oct 23, 2019"
1666711844-2735,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Christopher Reinhard,https://www.transfermarkt.com/christopher-reinhard/profil/spieler/5081,Christopher Reinhard,"May 19, 1985                                                                    (37)",Left-Back,Sparta Bürgel,"Jul 1, 2021",free transfer,"Jul 1, 2020"
1666711846-2736,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Christoph Spycher,https://www.transfermarkt.com/christoph-spycher/profil/spieler/2871,Christoph Spycher,"Mar 30, 1978                                                                    (44)",Left-Back,Retired,Wolhusen,free transfer,"Jul 2, 2010"
1666711849-2737,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Jurica Puljiz,https://www.transfermarkt.com/jurica-puljiz/profil/spieler/3832,Jurica Puljiz,"Dec 13, 1979                                                                    (42)",Centre-Back,Jadran LP,"Jan 1, 2011",free transfer,"Jul 1, 2010"
1666711852-2738,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Markus Husterer,https://www.transfermarkt.com/markus-husterer/profil/spieler/2105,Markus Husterer,N/A                                                                    (39),Centre-Back,Retired,Ingolstadt,-,"Jul 1, 2015"
1666711854-2739,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Daniyel Cimen,https://www.transfermarkt.com/daniyel-cimen/profil/spieler/1753,Daniyel Cimen,"Jan 19, 1985                                                                    (37)",Centre-Back,Groß-Umstadt,"Jul 1, 2019",-,"Jul 1, 2013"
1666711857-2740,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Marco Russ,https://www.transfermarkt.com/marco-russ/profil/spieler/16520,Marco Russ,"Aug 4, 1985                                                                    (37)",Centre-Back,Retired,"Jul 1, 2020",€400Th.,"Jul 1, 2013"
1666711860-2741,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Chris,https://www.transfermarkt.com/chris/profil/spieler/3233,Chris,"Aug 25, 1978                                                                    (44)",Centre-Back,Retired,"Oct 31, 2013",free transfer,"Jul 1, 2013"
1666711862-2742,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Aleksandar Vasoski,https://www.transfermarkt.com/aleksandar-vasoski/profil/spieler/26987,Aleksandar Vasoski,"Nov 21, 1979                                                                    (42)",Centre-Back,Retired,"Oct 1, 2011",free transfer,"Sep 1, 2011"
1666711865-2743,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Robert Cue,https://www.transfermarkt.com/robert-cue/profil/spieler/13448,Robert Cue,"Dec 1, 1983                                                                    (38)",Goalkeeper,TG Friedberg II,"Jul 1, 2021",free transfer,"Jul 1, 2020"
1666711868-2744,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Jan Zimmermann,https://www.transfermarkt.com/jan-zimmermann/profil/spieler/10917,Jan Zimmermann,"Apr 19, 1985                                                                    (37)",Goalkeeper,Retired,Offenbach am Main,free transfer,"Jul 1, 2017"
1666711870-2745,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Markus Pröll,https://www.transfermarkt.com/markus-proll/profil/spieler/29,Markus Pröll,"Aug 28, 1979                                                                    (43)",Goalkeeper,Retired,Rheinbach,-,"Jan 1, 2011"
1666711874-2746,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Eintracht Frankfurt,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2005,Oka Nikolov,https://www.transfermarkt.com/oka-nikolov/profil/spieler/447,Oka Nikolov,"May 25, 1974                                                                    (48)",Goalkeeper,Retired,"Jul 1, 2014",-,"Mar 14, 2014"
1666711880-2747,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Daniel Chitsulo,https://www.transfermarkt.com/daniel-chitsulo/profil/spieler/1900,Daniel Chitsulo,N/A                                                                    (39),Centre-Forward,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2013"
1666711883-2748,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Attila Tököli,https://www.transfermarkt.com/attila-tokoli/profil/spieler/18333,Attila Tököli,"May 14, 1976                                                                    (46)",Centre-Forward,Kiskunfélegyház,"Jul 29, 2019",-,"Jan 1, 2015"
1666711886-2749,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Thomas Bröker,https://www.transfermarkt.com/thomas-broker/profil/spieler/13686,Thomas Bröker,"Jan 22, 1985                                                                    (37)",Centre-Forward,Retired,"Jul 1, 2019",free transfer,"Jan 12, 2018"
1666711889-2750,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Matthias Scherz,https://www.transfermarkt.com/matthias-scherz/profil/spieler/48,Matthias Scherz,"Dec 14, 1971                                                                    (50)",Centre-Forward,Retired,"Jul 1, 2013",-,"Dec 4, 2012"
1666711892-2751,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Patrick Helmes,https://www.transfermarkt.com/patrick-helmes/profil/spieler/6322,Patrick Helmes,"Mar 1, 1984                                                                    (38)",Centre-Forward,Retired,Köln,free transfer,"Sep 2, 2013"
1666711895-2752,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Peter Madsen,https://www.transfermarkt.com/peter-madsen/profil/spieler/3082,Peter Madsen,"Apr 26, 1978                                                                    (44)",Centre-Forward,Retired,"Jul 11, 2012",End of loan,"Jun 30, 2012"
1666711897-2753,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Marco Streller,https://www.transfermarkt.com/marco-streller/profil/spieler/4879,Marco Streller,"Jun 18, 1981                                                                    (41)",Centre-Forward,Retired,"Jul 1, 2015",€1.50m,"Jul 1, 2007"
1666711900-2754,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Imre Szabics,https://www.transfermarkt.com/imre-szabics/profil/spieler/3074,Imre Szabics,"Mar 22, 1981                                                                    (41)",Second Striker,Retired,"Sep 27, 2013",free transfer,"Jul 1, 2010"
1666711903-2755,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Rolf-Christel Guié-Mien,https://www.transfermarkt.com/rolf-christel-guie-mien/profil/spieler/439,Rolf-Christel Guié-Mien,"Oct 28, 1977                                                                    (44)",Right Winger,Retired,Brazzaville,-,"Jan 23, 2014"
1666711906-2756,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Albert Streit,https://www.transfermarkt.com/albert-streit/profil/spieler/1080,Albert Streit,"Mar 28, 1980                                                                    (42)",Right Winger,Retired,"Jul 1, 2014",free transfer,"Jan 6, 2014"
1666711908-2757,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Denis Epstein,https://www.transfermarkt.com/denis-epstein/profil/spieler/18429,"#26                    
                                            Denis Epstein","Jul 2, 1986                                                                    (36)",Left Winger,TSG Balingen II,"Jul 1, 2020",free transfer,"Jul 9, 2019"
1666711911-2758,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Anthony Lurling,https://www.transfermarkt.com/anthony-lurling/profil/spieler/4158,Anthony Lurling,"Apr 22, 1977                                                                    (45)",Attacking Midfield,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2014"
1666711914-2759,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Youssef Mokhtari,https://www.transfermarkt.com/youssef-mokhtari/profil/spieler/1740,Youssef Mokhtari,N/A                                                                    (43),Attacking Midfield,Retired,-,free transfer,"Jul 25, 2017"
1666711917-2760,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Lukas Podolski,https://www.transfermarkt.com/lukas-podolski/profil/spieler/15185,"#10                    
                                            Lukas Podolski","Jun 4, 1985                                                                    (37)",Attacking Midfield,Górnik Zabrze,"Jul 6, 2021",free transfer,"Jan 20, 2020"
1666711919-2761,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Christian Springer,https://www.transfermarkt.com/christian-springer/profil/spieler/50,Christian Springer,N/A                                                                    (51),Left Midfield,Retired,"Jul 1, 2006",free transfer,"Jul 1, 1998"
1666711922-2762,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Markus Feulner,https://www.transfermarkt.com/markus-feulner/profil/spieler/1986,Markus Feulner,"Feb 12, 1982                                                                    (40)",Central Midfield,Retired,Scheßlitz,-,"Jul 1, 2017"
1666711925-2763,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Ricardo Cabanas,https://www.transfermarkt.com/ricardo-cabanas/profil/spieler/2870,Ricardo Cabanas,"Jan 17, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2012",€875Th.,"Jul 1, 2007"
1666711927-2764,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Dimitrios Grammozis,https://www.transfermarkt.com/dimitrios-grammozis/profil/spieler/7,Dimitrios Grammozis,"Jul 8, 1978                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2012"
1666711930-2765,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Sebastian Schindzielorz,https://www.transfermarkt.com/sebastian-schindzielorz/profil/spieler/637,Sebastian Schindzielorz,"Jan 21, 1979                                                                    (43)",Defensive Midfield,Retired,"Jul 1, 2013",free transfer,"Jul 1, 2008"
1666711933-2766,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Lukas Sinkiewicz,https://www.transfermarkt.com/lukas-sinkiewicz/profil/spieler/17134,Lukas Sinkiewicz,N/A                                                                    (37),Defensive Midfield,Retired,"Jul 1, 2022",-,"Jan 1, 2019"
1666711936-2767,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Evanilson,https://www.transfermarkt.com/evanilson/profil/spieler/110,Evanilson,"Sep 12, 1975                                                                    (47)",Right-Back,Retired,"May 1, 2013",free transfer,"Jan 1, 2013"
1666711938-2768,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Boris Zivkovic,https://www.transfermarkt.com/boris-zivkovic/profil/spieler/94,Boris Zivkovic,"Nov 15, 1975                                                                    (46)",Right-Back,Retired,"Dec 1, 2009",free transfer,"Jul 1, 2009"
1666711941-2769,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Christian Lell,https://www.transfermarkt.com/christian-lell/profil/spieler/2233,Christian Lell,"Aug 29, 1984                                                                    (38)",Right-Back,Retired,"Jul 1, 2016",-,"Sep 1, 2015"
1666711943-2770,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Patrick Weiser,https://www.transfermarkt.com/patrick-weiser/profil/spieler/679,Patrick Weiser,"Dec 25, 1971                                                                    (50)",Left-Back,Retired,"Jul 1, 2007",free transfer,"Aug 29, 2005"
1666711946-2771,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Timo Achenbach,https://www.transfermarkt.com/timo-achenbach/profil/spieler/1782,Timo Achenbach,"Sep 3, 1982                                                                    (40)",Left-Back,Retired,"Sep 30, 2018",free transfer,"Jul 1, 2018"
1666711949-2772,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Christian Rahn,https://www.transfermarkt.com/christian-rahn/profil/spieler/746,Christian Rahn,"Jun 15, 1979                                                                    (43)",Left-Back,Retired,Hamburg,free transfer,"Jul 1, 2013"
1666711952-2773,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Tobias Nickenig,https://www.transfermarkt.com/tobias-nickenig/profil/spieler/4211,Tobias Nickenig,"Aug 1, 1984                                                                    (38)",Centre-Back,Retired,Neuwied,-,"Jul 1, 2014"
1666711954-2774,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Konstantinos Konstantinidis,https://www.transfermarkt.com/konstantinos-konstantinidis/profil/spieler/343,Konstantinos Konstantinidis,"Aug 31, 1972                                                                    (50)",Centre-Back,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666711957-2775,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Andrew Sinkala,https://www.transfermarkt.com/andrew-sinkala/profil/spieler/684,Andrew Sinkala,N/A                                                                    (43),Centre-Back,Retired,,free transfer,"Aug 1, 2014"
1666711959-2776,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Roland Benschneider,https://www.transfermarkt.com/roland-benschneider/profil/spieler/1690,Roland Benschneider,N/A                                                                    (42),Centre-Back,Retired,Neuruppin,-,"Jul 1, 2011"
1666711964-2777,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Carsten Cullmann,https://www.transfermarkt.com/carsten-cullmann/profil/spieler/35,Carsten Cullmann,"Mar 5, 1976                                                                    (46)",Centre-Back,Retired,"Jul 1, 2011",-,"Jul 1, 2007"
1666711967-2778,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Björn Schlicke,https://www.transfermarkt.com/bjorn-schlicke/profil/spieler/862,Björn Schlicke,"Jun 23, 1981                                                                    (41)",Centre-Back,Retired,Erlangen,free transfer,"Jul 1, 2015"
1666711970-2779,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Marvin Matip,https://www.transfermarkt.com/marvin-matip/profil/spieler/17025,Marvin Matip,"Sep 25, 1985                                                                    (37)",Centre-Back,SV Hundszell,"Sep 16, 2021",-,"Jul 1, 2019"
1666711972-2780,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Alpay Özalan,https://www.transfermarkt.com/alpay-ozalan/profil/spieler/3504,Alpay Özalan,"May 29, 1973                                                                    (49)",Centre-Back,Retired,"Jul 1, 2008",-,"Jul 30, 2005"
1666711975-2781,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Benjamin Finke,https://www.transfermarkt.com/benjamin-finke/profil/spieler/1324,Benjamin Finke,"Sep 9, 1982                                                                    (40)",Goalkeeper,Retired,,free transfer,"Jul 1, 2007"
1666711978-2782,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Alexander Bade,https://www.transfermarkt.com/alexander-bade/profil/spieler/31,Alexander Bade,"Aug 25, 1970                                                                    (52)",Goalkeeper,Retired,"Jul 1, 2009",-,"Sep 1, 2008"
1666711981-2783,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2005,Stefan Wessels,https://www.transfermarkt.com/stefan-wessels/profil/spieler/223,Stefan Wessels,"Feb 28, 1979                                                                    (43)",Goalkeeper,Retired,"Jul 1, 2012",-,"Jan 27, 2011"
1666711987-2784,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Fabian Montabell,https://www.transfermarkt.com/fabian-montabell/profil/spieler/19254,Fabian Montabell,N/A                                                                    (37),Centre-Forward,Retired,Hannover,free transfer,"Jul 1, 2018"
1666711990-2785,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Mohamadou Idrissou,https://www.transfermarkt.com/mohamadou-idrissou/profil/spieler/1574,"#10                    
                                            Mohamadou Idrissou","Mar 8, 1980                                                                    (42)",Centre-Forward,Retired,Yaoundé,free transfer,"Oct 5, 2020"
1666711992-2786,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Thomas Christiansen,https://www.transfermarkt.com/thomas-christiansen/profil/spieler/722,Thomas Christiansen,"Mar 11, 1973                                                                    (49)",Centre-Forward,Retired,,€2.50m,"Jul 1, 2003"
1666711995-2787,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Vahid Hashemian,https://www.transfermarkt.com/vahid-hashemian/profil/spieler/305,Vahid Hashemian,"Jul 21, 1976                                                                    (46)",Centre-Forward,Retired,"Jul 1, 2012",-,"Dec 1, 2010"
1666711998-2788,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Thomas Brdaric,https://www.transfermarkt.com/thomas-brdaric/profil/spieler/66,Thomas Brdaric,"Jan 23, 1975                                                                    (47)",Centre-Forward,Retired,"Jul 1, 2008",€1.80m,"Jul 1, 2005"
1666712000-2789,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Jan Rosenthal,https://www.transfermarkt.com/jan-rosenthal/profil/spieler/31173,Jan Rosenthal,"Apr 7, 1986                                                                    (36)",Second Striker,Retired,Sulingen,-,"Jul 1, 2019"
1666712003-2790,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Jiri Stajner,https://www.transfermarkt.com/jiri-stajner/profil/spieler/1557,Jiri Stajner,"May 27, 1976                                                                    (46)",Second Striker,FK Nova Ves,"Jul 1, 2022",free transfer,"Jan 1, 2020"
1666712006-2791,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Daniel Stendel,https://www.transfermarkt.com/daniel-stendel/profil/spieler/908,Daniel Stendel,"Apr 4, 1974                                                                    (48)",Right Winger,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666712008-2792,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Michael Delura,https://www.transfermarkt.com/michael-delura/profil/spieler/6530,Michael Delura,"Jul 1, 1985                                                                    (37)",Right Winger,Retired,Gelsenkirchen,-,"Jan 31, 2012"
1666712011-2793,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Markus Weck,https://www.transfermarkt.com/markus-weck/profil/spieler/33312,Markus Weck,"Feb 17, 1984                                                                    (38)",Attacking Midfield,SVE Hiddestorf,"Jan 1, 2010",free transfer,"Jul 1, 2009"
1666712015-2794,https://www.transfermarkt.com/bundesliga/startseite/wettbewerb/L1/plus/?saison_id=2005,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2005,Hendrik Hahne,https://www.transfermarkt.com/hendrik-hahne/profil/spieler/33026,"#7                    
                                            Hendrik Hahne","Apr 15, 1986                                                                    (36)",Attacking Midfield,TSV Bemerode,"Aug 1, 2014",-,"Jul 1, 2012"
