web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666631508-2113,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Paul Konchesky,https://www.transfermarkt.com/paul-konchesky/profil/spieler/3296,Paul Konchesky,"May 15, 1981                                                                    (41)",Left-Back,Retired,,-,"Jul 3, 2018"
1666631515-2116,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,James Collins,https://www.transfermarkt.com/james-collins/profil/spieler/12691,James Collins,"Aug 23, 1983                                                                    (39)",Centre-Back,Retired,"Oct 17, 2020",-,"Jul 1, 2019"
1666631520-2119,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Danny Gabbidon,https://www.transfermarkt.com/danny-gabbidon/profil/spieler/12709,Danny Gabbidon,"Aug 8, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2015",free transfer,"Sep 1, 2014"
1666631526-2122,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Elliott Ward,https://www.transfermarkt.com/elliott-ward/profil/spieler/15838,Elliott Ward,"Jan 19, 1985                                                                    (37)",Centre-Back,Retired,"Jul 1, 2021",-,"Feb 17, 2020"
1666631532-2124,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Christian Dailly,https://www.transfermarkt.com/christian-dailly/profil/spieler/3799,Christian Dailly,"Oct 23, 1973                                                                    (49)",Centre-Back,Retired,"Jul 1, 2012",-,"Mar 1, 2012"
1666631538-2128,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Tomas Repka,https://www.transfermarkt.com/tomas-repka/profil/spieler/3647,Tomas Repka,"Jan 2, 1974                                                                    (48)",Centre-Back,Retired,"Dec 31, 2012",free transfer,"Jan 1, 2012"
1666631543-2131,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Anton Ferdinand,https://www.transfermarkt.com/anton-ferdinand/profil/spieler/3698,Anton Ferdinand,"Feb 18, 1985                                                                    (37)",Centre-Back,Retired,"Jul 1, 2019",-,"Sep 14, 2018"
1666631546-2134,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Matthew Reed,https://www.transfermarkt.com/matthew-reed/profil/spieler/39035,Matthew Reed,"Dec 24, 1986                                                                    (35)",Goalkeeper,Without Club,,free transfer,"Aug 1, 2006"
1666631554-2137,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Jimmy Walker,https://www.transfermarkt.com/jimmy-walker/profil/spieler/46746,Jimmy Walker,"Jul 9, 1973                                                                    (49)",Goalkeeper,Retired,"Feb 7, 2013",-,"Oct 29, 2010"
1666631558-2140,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Shaka Hislop,https://www.transfermarkt.com/shaka-hislop/profil/spieler/4175,Shaka Hislop,"Feb 22, 1969                                                                    (53)",Goalkeeper,Retired,"Aug 1, 2007",free transfer,"Jul 1, 2006"
1666631562-2143,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Stephen Bywater,https://www.transfermarkt.com/stephen-bywater/profil/spieler/3873,Stephen Bywater,"Jun 7, 1981                                                                    (41)",Goalkeeper,Retired,"Jul 1, 2020",free transfer,"Jan 13, 2016"
1666631567-2146,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2005,Roy Carroll,https://www.transfermarkt.com/roy-carroll/profil/spieler/3534,Roy Carroll,"Sep 30, 1977                                                                    (45)",Goalkeeper,Retired,,free transfer,"Jan 30, 2021"
1666631577-2153,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Paul Dickov,https://www.transfermarkt.com/paul-dickov/profil/spieler/9221,Paul Dickov,"Nov 1, 1972                                                                    (49)",Centre-Forward,Retired,Livingston,free transfer,"Jul 1, 2010"
1666631583-2156,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Shefki Kuqi,https://www.transfermarkt.com/shefki-kuqi/profil/spieler/12398,Shefki Kuqi,"Nov 10, 1976                                                                    (45)",Centre-Forward,Retired,Vučitrn,free transfer,"Aug 17, 2012"
1666631590-2160,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Florent Sinama-Pongolle,https://www.transfermarkt.com/florent-sinama-pongolle/profil/spieler/4216,Florent Sinama-Pongolle,"Oct 20, 1984                                                                    (38)",Second Striker,Retired,,-,"Feb 2, 2019"
1666631595-2163,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Jemal Johnson,https://www.transfermarkt.com/jemal-johnson/profil/spieler/34851,Jemal Johnson,"May 3, 1985                                                                    (37)",Left Winger,Retired,"Dec 1, 2019",free transfer,"Jan 18, 2018"
1666631601-2167,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Craig Bellamy,https://www.transfermarkt.com/craig-bellamy/profil/spieler/3297,Craig Bellamy,"Jul 13, 1979                                                                    (43)",Left Winger,Retired,"Jul 1, 2014",free transfer,"Aug 10, 2012"
1666631606-2169,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Sergio Peter,https://www.transfermarkt.com/sergio-peter/profil/spieler/29341,Sergio Peter,"Oct 12, 1986                                                                    (36)",Left Midfield,Retired,,free transfer,"Jul 1, 2015"
1666631612-2173,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,David Bentley,https://www.transfermarkt.com/david-bentley/profil/spieler/3205,David Bentley,"Aug 27, 1984                                                                    (38)",Right Midfield,Retired,"Jul 1, 2013",End of loan,"May 15, 2013"
1666631619-2175,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Brett Emerton,https://www.transfermarkt.com/brett-emerton/profil/spieler/4367,Brett Emerton,"Feb 22, 1979                                                                    (43)",Right Midfield,Retired,"Jan 16, 2014",free transfer,"Aug 28, 2011"
1666631624-2177,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Paul Gallagher,https://www.transfermarkt.com/paul-gallagher/profil/spieler/10501,Paul Gallagher,"Sep 8, 1984                                                                    (38)",Central Midfield,Retired,"Jul 1, 2021",free transfer,"Jul 1, 2015"
1666631628-2180,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Garry Flitcroft,https://www.transfermarkt.com/garry-flitcroft/profil/spieler/3706,Garry Flitcroft,"Nov 6, 1972                                                                    (49)",Central Midfield,Retired,"Jul 1, 2006",free transfer,"Jan 1, 2006"
1666631632-2183,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Robbie Savage,https://www.transfermarkt.com/robbie-savage/profil/spieler/3797,Robbie Savage,"Oct 18, 1974                                                                    (48)",Central Midfield,Retired,"Nov 25, 2019",-,"Nov 24, 2019"
1666631638-2186,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Morten Gamst Pedersen,https://www.transfermarkt.com/morten-gamst-pedersen/profil/spieler/22741,"#12                    
                                            Morten Gamst Pedersen","Sep 8, 1981                                                                    (41)",Central Midfield,Asane Fotball,"Mar 9, 2022",free transfer,"Mar 3, 2020"
1666631653-2189,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Tugay Kerimoglu,https://www.transfermarkt.com/tugay-kerimoglu/profil/spieler/3703,Tugay Kerimoglu,"Aug 24, 1970                                                                    (52)",Defensive Midfield,Retired,"Jul 1, 2009",€1.95m,"Jul 1, 2001"
1666631657-2192,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Steven Reid,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,Steven Reid,"Mar 10, 1981                                                                    (41)",Right-Back,Retired,"Jul 1, 2015",free transfer,"Jul 7, 2014"
1666631662-2195,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Michael Gray,https://www.transfermarkt.com/michael-gray/profil/spieler/4128,Michael Gray,"Aug 3, 1974                                                                    (48)",Left-Back,Retired,"Jul 1, 2010",free transfer,"Jan 9, 2009"
1666631667-2199,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Vratislav Gresko,https://www.transfermarkt.com/vratislav-gresko/profil/spieler/71,Vratislav Gresko,"Jul 24, 1977                                                                    (45)",Left-Back,Retired,"Jul 1, 2015",-,"Mar 1, 2011"
1666631672-2201,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Dominic Matteo,https://www.transfermarkt.com/dominic-matteo/profil/spieler/3765,Dominic Matteo,"Apr 28, 1974                                                                    (48)",Left-Back,Retired,Dumfries,free transfer,"Jan 19, 2007"
1666631676-2205,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Lorenzo Amoruso,https://www.transfermarkt.com/lorenzo-amoruso/profil/spieler/4288,Lorenzo Amoruso,"Jun 28, 1971                                                                    (51)",Centre-Back,Retired,,-,"Feb 1, 2008"
1666631681-2208,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Aaron Mokoena,https://www.transfermarkt.com/aaron-mokoena/profil/spieler/4756,Aaron Mokoena,"Nov 25, 1980                                                                    (41)",Centre-Back,Retired,"Jul 1, 2013",free transfer,"Jul 11, 2012"
1666631685-2210,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Andy Todd,https://www.transfermarkt.com/andy-todd/profil/spieler/3103,Andy Todd,"Sep 21, 1974                                                                    (48)",Centre-Back,Retired,,-,"Oct 1, 2011"
1666631690-2213,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Ryan Nelsen,https://www.transfermarkt.com/ryan-nelsen/profil/spieler/28878,Ryan Nelsen,"Oct 18, 1977                                                                    (45)",Centre-Back,Retired,"Jan 31, 2013",free transfer,"Jul 1, 2012"
1666631695-2216,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Zurab Khizanishvili,https://www.transfermarkt.com/zurab-khizanishvili/profil/spieler/9621,Zurab Khizanishvili,"Oct 6, 1981                                                                    (41)",Centre-Back,Retired,,free transfer,"Jul 1, 2015"
1666631700-2219,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Lucas Neill,https://www.transfermarkt.com/lucas-neill/profil/spieler/3826,Lucas Neill,"Mar 9, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2014",End of loan,"May 31, 2014"
1666631704-2222,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Peter Enckelman,https://www.transfermarkt.com/peter-enckelman/profil/spieler/3719,Peter Enckelman,"Mar 10, 1977                                                                    (45)",Goalkeeper,Retired,Turku,-,"Jun 13, 2013"
1666631708-2225,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,Blackburn Rovers,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164/saison_id/2005,Brad Friedel,https://www.transfermarkt.com/brad-friedel/profil/spieler/3476,Brad Friedel,"May 18, 1971                                                                    (51)",Goalkeeper,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2011"
1666631719-2228,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Stuart Nicholson,https://www.transfermarkt.com/stuart-nicholson/profil/spieler/37683,Stuart Nicholson,"Feb 3, 1987                                                                    (35)",Centre-Forward,Moreland Zebras,"Jan 1, 2012",?,"Jan 1, 2011"
1666631723-2231,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Rob Elvins,https://www.transfermarkt.com/rob-elvins/profil/spieler/33801,Rob Elvins,"Sep 17, 1986                                                                    (36)",Centre-Forward,Retired,,free transfer,"Mar 1, 2016"
1666631727-2233,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Kevin Campbell,https://www.transfermarkt.com/kevin-campbell/profil/spieler/3468,Kevin Campbell,"Feb 4, 1970                                                                    (52)",Centre-Forward,Retired,"Jul 1, 2007",free transfer,"Jul 1, 2006"
1666631732-2235,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Geoff Horsfield,https://www.transfermarkt.com/geoff-horsfield/profil/spieler/3792,Geoff Horsfield,"Nov 1, 1973                                                                    (48)",Centre-Forward,Retired,"Jul 1, 2010",free transfer,"Jul 1, 2009"
1666631738-2239,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Nwankwo Kanu,https://www.transfermarkt.com/nwankwo-kanu/profil/spieler/3133,Nwankwo Kanu,"Aug 1, 1976                                                                    (46)",Centre-Forward,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2006"
1666631742-2242,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Nathan Ellington,https://www.transfermarkt.com/nathan-ellington/profil/spieler/13515,Nathan Ellington,"Jul 2, 1981                                                                    (41)",Centre-Forward,Retired,"Dec 23, 2013",-,"Oct 17, 2013"
1666631747-2245,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Robert Earnshaw,https://www.transfermarkt.com/robert-earnshaw/profil/spieler/12707,Robert Earnshaw,"Apr 6, 1981                                                                    (41)",Centre-Forward,Retired,"Jan 28, 2016",-,"Mar 25, 2015"
1666631750-2247,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Diomansy Kamara,https://www.transfermarkt.com/diomansy-kamara/profil/spieler/6053,Diomansy Kamara,"Nov 8, 1980                                                                    (41)",Right Winger,Retired,"Jun 1, 2016",-,"Jul 7, 2015"
1666631756-2250,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Jan Kozak,https://www.transfermarkt.com/jan-kozak/profil/spieler/34427,Jan Kozak,"Apr 22, 1980                                                                    (42)",Attacking Midfield,Retired,"Jan 1, 2015",free transfer,"Jul 1, 2014"
1666631760-2253,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Andy Johnson,https://www.transfermarkt.com/andy-johnson/profil/spieler/3672,Andy Johnson,"May 2, 1974                                                                    (48)",Attacking Midfield,Retired,,free transfer,"Jan 1, 2009"
1666631764-2256,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Lloyd Dyer,https://www.transfermarkt.com/lloyd-dyer/profil/spieler/3668,Lloyd Dyer,"Sep 13, 1982                                                                    (40)",Left Midfield,Retired,"Jan 1, 2020",-,"Sep 25, 2019"
1666631769-2259,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Rob Davies,https://www.transfermarkt.com/rob-davies/profil/spieler/45849,Rob Davies,"Mar 24, 1987                                                                    (35)",Central Midfield,Unknown,"Dec 1, 2019",End of loan,"Oct 1, 2017"
1666631773-2262,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Ronnie Wallwork,https://www.transfermarkt.com/ronnie-wallwork/profil/spieler/3305,Ronnie Wallwork,"Sep 10, 1977                                                                    (45)",Central Midfield,Retired,"Jul 1, 2008",free transfer,"Jan 1, 2008"
1666631778-2265,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Nigel Quashie,https://www.transfermarkt.com/nigel-quashie/profil/spieler/4139,Nigel Quashie,"Jul 20, 1978                                                                    (44)",Central Midfield,Retired,"Jan 1, 2016",?,"Jan 1, 2013"
1666631783-2268,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Darren Carter,https://www.transfermarkt.com/darren-carter/profil/spieler/3929,Darren Carter,"Dec 18, 1983                                                                    (38)",Central Midfield,Retired,,free transfer,"Jul 1, 2017"
1666631787-2270,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Richard Chaplow,https://www.transfermarkt.com/richard-chaplow/profil/spieler/9975,Richard Chaplow,"Feb 2, 1985                                                                    (37)",Central Midfield,Retired,,free transfer,"Jul 29, 2016"
1666631792-2273,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Zoltán Gera,https://www.transfermarkt.com/zoltan-gera/profil/spieler/18324,Zoltán Gera,"Apr 22, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2018",free transfer,"Jul 9, 2014"
1666631796-2275,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Jonathan Greening,https://www.transfermarkt.com/jonathan-greening/profil/spieler/3865,Jonathan Greening,"Jan 2, 1979                                                                    (43)",Central Midfield,Retired,"May 1, 2017",-,"Jan 1, 2016"
1666631801-2278,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Junichi Inamoto,https://www.transfermarkt.com/junichi-inamoto/profil/spieler/3568,"#8                    
                                            Junichi Inamoto","Sep 18, 1979                                                                    (43)",Defensive Midfield,Nankatsu SC,"Jan 18, 2022",free transfer,"Jan 23, 2019"
1666631806-2281,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Jared Hodgkiss,https://www.transfermarkt.com/jared-hodgkiss/profil/spieler/39927,"#2                    
                                            Jared Hodgkiss","Nov 15, 1986                                                                    (35)",Right-Back,Hereford,"Jul 26, 2019",free transfer,"Jul 1, 2017"
1666631811-2284,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Steve Watson,https://www.transfermarkt.com/steve-watson/profil/spieler/3309,Steve Watson,"Apr 1, 1974                                                                    (48)",Right-Back,Retired,"Jul 1, 2009",free transfer,"Jul 10, 2007"
1666631815-2287,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Williams Martínez,https://www.transfermarkt.com/williams-martinez/profil/spieler/38065,Williams Martínez,"Dec 18, 1982",Centre-Back,,,-,"Mar 5, 2020"
1666631820-2290,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Thomas Gaardsöe,https://www.transfermarkt.com/thomas-gaardsoe/profil/spieler/9984,Thomas Gaardsöe,"Jan 23, 1979                                                                    (43)",Centre-Back,Retired,"Aug 29, 2012",free transfer,"Jan 1, 2010"
1666631825-2293,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/14063,Paul Robinson,"Dec 14, 1978                                                                    (43)",Centre-Back,Retired,"Jul 1, 2018",-,"Sep 25, 2012"
1666631830-2296,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Darren Moore,https://www.transfermarkt.com/darren-moore/profil/spieler/3243,Darren Moore,"Apr 22, 1974                                                                    (48)",Centre-Back,Retired,,free transfer,"Jul 1, 2010"
1666631835-2299,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Neil Clement,https://www.transfermarkt.com/neil-clement/profil/spieler/3789,Neil Clement,"Oct 3, 1978                                                                    (44)",Centre-Back,Retired,"Jan 1, 2010",End of loan,"Mar 1, 2008"
1666631840-2302,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Riccardo Scimeca,https://www.transfermarkt.com/riccardo-scimeca/profil/spieler/5174,Riccardo Scimeca,"Jun 13, 1975                                                                    (47)",Centre-Back,Retired,"Dec 1, 2009",free transfer,"Jan 1, 2006"
1666631847-2305,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Curtis Davies,https://www.transfermarkt.com/curtis-davies/profil/spieler/18227,"#33                    
                                            Curtis Davies","Mar 15, 1985                                                                    (37)",Centre-Back,Derby,"Jul 1, 2017",€2.65m,"Jul 1, 2013"
1666631854-2306,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Martin Albrechtsen,https://www.transfermarkt.com/martin-albrechtsen/profil/spieler/14960,"#5                    
                                            Martin Albrechtsen","Mar 31, 1980                                                                    (42)",Centre-Back,Vaerebro Bk,"Aug 1, 2021",-,"May 5, 2021"
1666631859-2309,https://www.transfermarkt.com/premier-league/startseite/wettbewerb/GB1/plus/?saison_id=2005,West Bromwich Albion,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984/saison_id/2005,Russell Hoult,https://www.transfermarkt.com/russell-hoult/profil/spieler/3653,Russell Hoult,"Nov 22, 1972                                                                    (49)",Goalkeeper,Retired,"Jul 1, 2012",-,"Feb 1, 2011"
