web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666709524-2008,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Stefano Lucchini,https://www.transfermarkt.com/stefano-lucchini/profil/spieler/6012,Stefano Lucchini,"Oct 2, 1980                                                                    (42)",Centre-Back,Retired,,free transfer,"Jul 8, 2016"
1666709526-2009,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Francesco Pratali,https://www.transfermarkt.com/francesco-pratali/profil/spieler/6028,Francesco Pratali,"Jan 17, 1979                                                                    (43)",Centre-Back,Retired,"Jul 1, 2016",free transfer,"Jul 22, 2015"
1666709528-2010,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Andrea Raggi,https://www.transfermarkt.com/andrea-raggi/profil/spieler/28845,Andrea Raggi,"Jun 24, 1984                                                                    (38)",Centre-Back,Retired,"Jan 21, 2020",-,"Jul 1, 2019"
1666709531-2011,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Andrea Coda,https://www.transfermarkt.com/andrea-coda/profil/spieler/28833,Andrea Coda,"Apr 25, 1985                                                                    (37)",Centre-Back,Without Club,"Jul 1, 2021",-,"Jan 18, 2021"
1666709533-2012,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Renato Dossena,https://www.transfermarkt.com/renato-dossena/profil/spieler/38668,Renato Dossena,"Apr 14, 1987                                                                    (35)",Goalkeeper,Retired,,?,"Aug 12, 2014"
1666709536-2013,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Daniele Balli,https://www.transfermarkt.com/daniele-balli/profil/spieler/16747,Daniele Balli,"Sep 16, 1967                                                                    (55)",Goalkeeper,Retired,"Jul 1, 2011",?,"Jul 1, 2010"
1666709538-2014,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Gianluca Berti,https://www.transfermarkt.com/gianluca-berti/profil/spieler/6010,Gianluca Berti,"May 20, 1967                                                                    (55)",Goalkeeper,Retired,"Jul 1, 2010",?,"Jul 1, 2009"
1666709540-2015,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Empoli FC,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2005,Sebastián Cejas,https://www.transfermarkt.com/sebastian-cejas/profil/spieler/21146,Sebastián Cejas,"Apr 21, 1975                                                                    (47)",Goalkeeper,Retired,,-,"Jul 1, 2009"
1666709546-2016,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Igor Zaniolo,https://www.transfermarkt.com/igor-zaniolo/profil/spieler/19309,Igor Zaniolo,"Mar 12, 1973                                                                    (49)",Centre-Forward,Retired,"Oct 27, 2013",?,"Jul 1, 2012"
1666709550-2017,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Sergio Floccari,https://www.transfermarkt.com/sergio-floccari/profil/spieler/30638,Sergio Floccari,"Nov 12, 1981                                                                    (40)",Centre-Forward,Retired,,free transfer,"Jan 19, 2017"
1666709552-2018,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Atsushi Yanagisawa,https://www.transfermarkt.com/atsushi-yanagisawa/profil/spieler/6755,Atsushi Yanagisawa,"May 27, 1977                                                                    (45)",Centre-Forward,Retired,"Feb 1, 2015",?,"Feb 1, 2011"
1666709555-2019,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Zlatan Muslimovic,https://www.transfermarkt.com/zlatan-muslimovic/profil/spieler/30650,Zlatan Muslimovic,"Mar 6, 1981                                                                    (41)",Centre-Forward,Retired,,free transfer,"Jan 15, 2016"
1666709557-2020,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Riccardo Zampagna,https://www.transfermarkt.com/riccardo-zampagna/profil/spieler/20895,Riccardo Zampagna,"Nov 15, 1974                                                                    (47)",Centre-Forward,Retired,,?,"Aug 1, 2010"
1666709559-2021,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Arturo Di Napoli,https://www.transfermarkt.com/arturo-di-napoli/profil/spieler/19123,Arturo Di Napoli,"Apr 18, 1974                                                                    (48)",Centre-Forward,Retired,"Jul 1, 2012",?,"Dec 1, 2010"
1666709562-2022,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Ivica Iliev,https://www.transfermarkt.com/ivica-iliev/profil/spieler/10300,Ivica Iliev,"Oct 27, 1979                                                                    (42)",Second Striker,Retired,,free transfer,"Jul 1, 2011"
1666709564-2023,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Filippo Antonelli Agomeri,https://www.transfermarkt.com/filippo-antonelli-agomeri/profil/spieler/22307,Filippo Antonelli Agomeri,"Jul 13, 1978                                                                    (44)",Right Winger,Retired,,?,"Aug 6, 2012"
1666709566-2024,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Giuseppe Sculli,https://www.transfermarkt.com/giuseppe-sculli/profil/spieler/6046,Giuseppe Sculli,"Mar 23, 1981                                                                    (41)",Left Winger,Retired,"Jul 1, 2019",free transfer,"Jul 18, 2016"
1666709568-2025,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Renato Bondi,https://www.transfermarkt.com/renato-bondi/profil/spieler/37721,Renato Bondi,"Mar 20, 1981                                                                    (41)",Attacking Midfield,Pergolese,"Aug 6, 2017",free transfer,"Jul 1, 2016"
1666709571-2026,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Salvatore Sullo,https://www.transfermarkt.com/salvatore-sullo/profil/spieler/19291,Salvatore Sullo,"Oct 23, 1971                                                                    (51)",Attacking Midfield,Retired,"Jul 1, 2009",?,"Jul 1, 2008"
1666709573-2027,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Andrea Tummiolo,https://www.transfermarkt.com/andrea-tummiolo/profil/spieler/33679,Andrea Tummiolo,"Mar 20, 1984                                                                    (38)",Central Midfield,Chiampo,"Dec 8, 2020",free transfer,"Jul 1, 2019"
1666709575-2028,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Mamede,https://www.transfermarkt.com/mamede/profil/spieler/6072,Mamede,"Feb 24, 1974                                                                    (48)",Central Midfield,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2008"
1666709578-2029,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Francesco Girillo,https://www.transfermarkt.com/francesco-girillo/profil/spieler/33677,Francesco Girillo,"Oct 1, 1986                                                                    (36)",Central Midfield,Without Club,,?,"Jul 1, 2008"
1666709580-2030,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Antonio Nocerino,https://www.transfermarkt.com/antonio-nocerino/profil/spieler/22203,Antonio Nocerino,"Apr 9, 1985                                                                    (37)",Central Midfield,Retired,"Jan 23, 2020",-,"Dec 19, 2018"
1666709582-2031,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Manuel Coppola,https://www.transfermarkt.com/manuel-coppola/profil/spieler/28851,Manuel Coppola,"May 11, 1982                                                                    (40)",Central Midfield,Retired,,?,"Aug 27, 2015"
1666709584-2032,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Carmine Coppola,https://www.transfermarkt.com/carmine-coppola/profil/spieler/19203,Carmine Coppola,"Jan 10, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2011",free transfer,"Jul 1, 2010"
1666709587-2033,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Gaetano D'Agostino,https://www.transfermarkt.com/gaetano-dagostino/profil/spieler/6157,Gaetano D'Agostino,"Jun 3, 1982                                                                    (40)",Central Midfield,Retired,"Jul 1, 2016",free transfer,"Jul 1, 2015"
1666709589-2034,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Massimo Donati,https://www.transfermarkt.com/massimo-donati/profil/spieler/5870,Massimo Donati,"Mar 26, 1981                                                                    (41)",Defensive Midfield,Retired,"Jul 1, 2018",free transfer,"Feb 20, 2018"
1666709591-2035,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Pierpaolo Ruiz,https://www.transfermarkt.com/pierpaolo-ruiz/profil/spieler/340779,Pierpaolo Ruiz,"Feb 10, 1987                                                                    (35)",,Real Siracusa,"Jul 1, 2018",free transfer,"Jul 1, 2018"
1666709593-2036,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Salvatore D'Alterio,https://www.transfermarkt.com/salvatore-dalterio/profil/spieler/27585,Salvatore D'Alterio,"Feb 17, 1980                                                                    (42)",Right-Back,Retired,"Jul 1, 2020",free transfer,"Dec 6, 2018"
1666709596-2037,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Rafael,https://www.transfermarkt.com/rafael/profil/spieler/20342,Rafael,"Mar 13, 1980                                                                    (42)",Right-Back,Retired,,-,"Apr 1, 2011"
1666709598-2038,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Alessandro Parisi,https://www.transfermarkt.com/alessandro-parisi/profil/spieler/19132,Alessandro Parisi,"Apr 15, 1977                                                                    (45)",Left-Back,Retired,"Feb 4, 2016",-,"Oct 9, 2015"
1666709600-2039,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Shadi Ghosheh,https://www.transfermarkt.com/shadi-ghosheh/profil/spieler/104741,Shadi Ghosheh,"Dec 5, 1987                                                                    (34)",Centre-Back,Altavilla,"Jul 1, 2022",free transfer,"Jul 11, 2021"
1666709602-2040,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Andrei Agius,https://www.transfermarkt.com/andrei-agius/profil/spieler/107032,"#20                    
                                            Andrei Agius","Aug 12, 1986                                                                    (36)",Centre-Back,Hibernians FC,"Sep 2, 2014",?,"Jan 15, 2014"
1666709605-2041,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Antonio Cucinotta,https://www.transfermarkt.com/antonio-cucinotta/profil/spieler/397301,Antonio Cucinotta,"Jan 14, 1987                                                                    (35)",Centre-Back,Without Club,,?,"Aug 21, 2016"
1666709607-2042,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Matthew Olorunleke,https://www.transfermarkt.com/matthew-olorunleke/profil/spieler/34320,Matthew Olorunleke,"Oct 4, 1983                                                                    (39)",Centre-Back,Retired,,-,"Dec 16, 2010"
1666709610-2043,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Domenico Bombara,https://www.transfermarkt.com/domenico-bombara/profil/spieler/39982,Domenico Bombara,"Apr 4, 1987                                                                    (35)",Centre-Back,Without Club,,free transfer,"Jul 1, 2011"
1666709616-2044,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Salvatore Accursi,https://www.transfermarkt.com/salvatore-accursi/profil/spieler/19178,Salvatore Accursi,"Feb 3, 1978                                                                    (44)",Centre-Back,Retired,,free transfer,"Aug 19, 2011"
1666709619-2045,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Luca Fusco,https://www.transfermarkt.com/luca-fusco/profil/spieler/19219,Luca Fusco,"Aug 31, 1977                                                                    (45)",Centre-Back,Retired,"Jul 1, 2013",-,"Jul 1, 2011"
1666709623-2046,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Duccio Innocenti,https://www.transfermarkt.com/duccio-innocenti/profil/spieler/6164,Duccio Innocenti,"Sep 20, 1975                                                                    (47)",Centre-Back,Retired,"Jul 1, 2010",,"Dec 1, 2009"
1666709626-2047,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Salvatore Aronica,https://www.transfermarkt.com/salvatore-aronica/profil/spieler/19182,Salvatore Aronica,"Jan 20, 1978                                                                    (44)",Centre-Back,Retired,"Jul 27, 2015",-,"Jan 14, 2015"
1666709630-2048,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Rahman Rezaei,https://www.transfermarkt.com/rahman-rezaei/profil/spieler/5218,Rahman Rezaei,"Feb 20, 1975                                                                    (47)",Centre-Back,Retired,"Jul 4, 2012",free transfer,"Jan 1, 2011"
1666709635-2049,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Marco Zanchi,https://www.transfermarkt.com/marco-zanchi/profil/spieler/5991,Marco Zanchi,"Apr 15, 1977                                                                    (45)",Centre-Back,Retired,,free transfer,"Aug 1, 2008"
1666709640-2050,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Marco Zoro,https://www.transfermarkt.com/marco-zoro/profil/spieler/19138,Marco Zoro,"Dec 27, 1983                                                                    (38)",Centre-Back,Retired,"Jul 1, 2017",free transfer,"Jan 31, 2017"
1666709648-2051,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Filippo Cristante,https://www.transfermarkt.com/filippo-cristante/profil/spieler/21784,Filippo Cristante,"Apr 22, 1977                                                                    (45)",Centre-Back,Retired,,free transfer,"Aug 1, 2010"
1666709652-2052,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Nicholas Caglioni,https://www.transfermarkt.com/nicholas-caglioni/profil/spieler/28010,Nicholas Caglioni,"Jan 14, 1983                                                                    (39)",Goalkeeper,Retired,"Jul 1, 2019",-,"Dec 14, 2018"
1666709655-2053,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Andrea Pansera,https://www.transfermarkt.com/andrea-pansera/profil/spieler/5987,Andrea Pansera,"Dec 28, 1979                                                                    (42)",Goalkeeper,Retired,"Jul 1, 2015",?,"Jul 1, 2013"
1666709659-2054,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,FC Messina Peloro,https://www.transfermarkt.com/acr-messina/startseite/verein/1104/saison_id/2005,Marco Storari,https://www.transfermarkt.com/marco-storari/profil/spieler/19136,Marco Storari,"Jan 7, 1977                                                                    (45)",Goalkeeper,Retired,"Jul 1, 2018",?,"Jan 10, 2017"
1666709667-2055,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Henri Shiba,https://www.transfermarkt.com/henri-shiba/profil/spieler/61724,Henri Shiba,"Mar 16, 1988                                                                    (34)",Centre-Forward,Torrese,"Jul 9, 2022",free transfer,"Dec 9, 2021"
1666709670-2056,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Fabio Ceravolo,https://www.transfermarkt.com/fabio-ceravolo/profil/spieler/35743,"#9                    
                                            Fabio Ceravolo","Mar 5, 1987                                                                    (35)",Centre-Forward,Padova,"Aug 31, 2021",€1.29m,"Sep 2, 2019"
1666709674-2057,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Simone Cavalli,https://www.transfermarkt.com/simone-cavalli/profil/spieler/24301,Simone Cavalli,"Jan 10, 1979                                                                    (43)",Centre-Forward,Retired,"Jul 1, 2016",?,"Dec 1, 2013"
1666709677-2058,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Lampros Choutos,https://www.transfermarkt.com/lampros-choutos/profil/spieler/9682,Lampros Choutos,"Dec 7, 1979                                                                    (42)",Centre-Forward,Retired,"Jul 1, 2010",free transfer,"Aug 25, 2009"
1666709680-2059,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Rolando Bianchi,https://www.transfermarkt.com/rolando-bianchi/profil/spieler/20726,Rolando Bianchi,"Feb 15, 1983                                                                    (39)",Centre-Forward,Retired,"Aug 31, 2017",-,"Feb 19, 2017"
1666709683-2060,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Nicola Amoruso,https://www.transfermarkt.com/nicola-amoruso/profil/spieler/4150,Nicola Amoruso,"Aug 29, 1974                                                                    (48)",Centre-Forward,Retired,,€1.00m,"Jan 1, 2010"
1666709686-2061,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Emiliano Bonazzoli,https://www.transfermarkt.com/emiliano-bonazzoli/profil/spieler/5877,Emiliano Bonazzoli,"Jan 20, 1979                                                                    (43)",Centre-Forward,Retired,"Jul 1, 2016",free transfer,"Dec 29, 2015"
1666709688-2062,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Ilyas Zeytullaev,https://www.transfermarkt.com/ilyas-zeytullaev/profil/spieler/34345,Ilyas Zeytullaev,"Aug 13, 1982                                                                    (40)",Left Winger,Retired,"Jul 1, 2019",-,"Sep 26, 2015"
1666709691-2063,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Luigi Tandurella,https://www.transfermarkt.com/luigi-tandurella/profil/spieler/784303,Luigi Tandurella,"Feb 27, 1987                                                                    (35)",,Unknown,,,
1666709693-2064,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Murilo Maccari,https://www.transfermarkt.com/murilo-maccari/profil/spieler/99553,Murilo Maccari,"Sep 12, 1987                                                                    (35)",Left Midfield,Retired,,?,"Jul 1, 2011"
1666709696-2065,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Salvatore Vicari,https://www.transfermarkt.com/salvatore-vicari/profil/spieler/24333,Salvatore Vicari,"Jan 31, 1981                                                                    (41)",Right Midfield,Retired,,free transfer,"Jul 31, 2017"
1666709699-2066,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Luca Vigiani,https://www.transfermarkt.com/luca-vigiani/profil/spieler/21237,Luca Vigiani,"Aug 25, 1976                                                                    (46)",Right Midfield,Retired,,End of loan,"Jun 30, 2011"
1666709702-2067,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Ivan Castiglia,https://www.transfermarkt.com/ivan-castiglia/profil/spieler/39519,Ivan Castiglia,"Jan 6, 1988                                                                    (34)",Central Midfield,ASD Gallico,"Dec 28, 2021",free transfer,"Sep 29, 2021"
1666709705-2068,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Antonino Barillà,https://www.transfermarkt.com/antonino-barilla/profil/spieler/39828,Antonino Barillà,"Apr 1, 1988                                                                    (34)",Central Midfield,Without Club,"Jul 1, 2022",-,"Feb 25, 2022"
1666709708-2069,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Filippo Carobbio,https://www.transfermarkt.com/filippo-carobbio/profil/spieler/22235,Filippo Carobbio,"Oct 15, 1979                                                                    (43)",Central Midfield,Retired,"Jul 30, 2017",-,"Jul 1, 2014"
1666709710-2070,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Luca Rigoni,https://www.transfermarkt.com/luca-rigoni/profil/spieler/22210,Luca Rigoni,"Dec 7, 1984                                                                    (37)",Central Midfield,Retired,,free transfer,"Sep 2, 2019"
1666709714-2071,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Davide Biondini,https://www.transfermarkt.com/davide-biondini/profil/spieler/22186,Davide Biondini,"Jan 24, 1983                                                                    (39)",Central Midfield,Retired,"Jul 1, 2019",free transfer,"Aug 6, 2018"
1666709717-2072,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Simone Missiroli,https://www.transfermarkt.com/simone-missiroli/profil/spieler/35747,Simone Missiroli,"May 23, 1986                                                                    (36)",Central Midfield,Retired,"Jul 1, 2022",-,"Sep 26, 2021"
1666709720-2073,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Giacomo Tedesco,https://www.transfermarkt.com/giacomo-tedesco/profil/spieler/17170,Giacomo Tedesco,"Feb 1, 1976                                                                    (46)",Central Midfield,Retired,"Nov 7, 2013",?,"Aug 24, 2013"
1666709723-2074,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Carlos Paredes,https://www.transfermarkt.com/carlos-paredes/profil/spieler/6068,Carlos Paredes,"Jul 16, 1976                                                                    (46)",Defensive Midfield,Retired,"Mar 1, 2015",?,"Jan 1, 2011"
1666709725-2075,https://www.transfermarkt.com/serie-a/startseite/wettbewerb/IT1/plus/?saison_id=2005,Reggina Calcio,https://www.transfermarkt.com/reggina-1914/startseite/verein/1386/saison_id/2005,Mozart,https://www.transfermarkt.com/mozart/profil/spieler/6070,Mozart,"Nov 8, 1979                                                                    (42)",Defensive Midfield,Retired,"Jul 1, 2010",€370Th.,"Aug 1, 2009"
