web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666702407-970,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Mehmet Kerem Yilmaz,https://www.transfermarkt.com/mehmet-kerem-yilmaz/profil/spieler/29707,Mehmet Kerem Yilmaz,"Jun 4, 1984                                                                    (38)",midfield,Retired,"Sep 23, 2013",free transfer,"Jul 1, 2011"
1666702416-971,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Marciano Bruma,https://www.transfermarkt.com/marciano-bruma/profil/spieler/33824,Marciano Bruma,"Mar 7, 1984                                                                    (38)",Right-Back,Zwarte Pijl,"Jul 1, 2020",-,"Jul 1, 2019"
1666702430-972,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Davy De fauw,https://www.transfermarkt.com/davy-de-fauw/profil/spieler/19312,Davy De fauw,"Jul 8, 1981                                                                    (41)",Right-Back,Retired,"Jul 1, 2020",free transfer,"Jul 1, 2016"
1666702436-973,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Nebojsa Gudelj,https://www.transfermarkt.com/nebojsa-gudelj/profil/spieler/4443,Nebojsa Gudelj,"Sep 23, 1968                                                                    (54)",Left-Back,Retired,"Jul 1, 2006",free transfer,"Jul 1, 2005"
1666702441-974,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Sjaak Polak,https://www.transfermarkt.com/sjaak-polak/profil/spieler/4588,Sjaak Polak,"Feb 18, 1976                                                                    (46)",Left-Back,Retired,,free transfer,"May 8, 2012"
1666702452-975,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Tom Zoontjes,https://www.transfermarkt.com/tom-zoontjes/profil/spieler/6412,Tom Zoontjes,"Mar 30, 1985                                                                    (37)",Centre-Back,Unknown,"Jul 1, 2017",free transfer,"Jul 1, 2009"
1666702458-976,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Wouter Gudde,https://www.transfermarkt.com/wouter-gudde/profil/spieler/21571,Wouter Gudde,"Aug 5, 1984                                                                    (38)",Centre-Back,Retired,"Jan 17, 2014",free transfer,"Jul 1, 2013"
1666702474-977,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Danny Schenkel,https://www.transfermarkt.com/danny-schenkel/profil/spieler/21577,Danny Schenkel,"Apr 1, 1978                                                                    (44)",Centre-Back,Retired,"Jul 1, 2015",free transfer,"Jul 1, 2014"
1666702481-978,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Steve Olfers,https://www.transfermarkt.com/steve-olfers/profil/spieler/16912,Steve Olfers,"Feb 25, 1982                                                                    (40)",Centre-Back,Retired,,free transfer,"Jul 1, 2021"
1666702494-979,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,René Ponk,https://www.transfermarkt.com/rene-ponk/profil/spieler/4464,René Ponk,"Oct 21, 1971                                                                    (51)",Goalkeeper,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666702503-980,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,Sparta Rotterdam,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2005,Frank Kooiman,https://www.transfermarkt.com/frank-kooiman/profil/spieler/4739,Frank Kooiman,"Jan 13, 1970                                                                    (52)",Goalkeeper,Retired,"May 1, 2008",free transfer,"Jul 1, 2006"
1666702515-981,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Rogier Krohne,https://www.transfermarkt.com/rogier-krohne/profil/spieler/33956,Rogier Krohne,"Nov 23, 1986                                                                    (35)",Centre-Forward,Retired,,free transfer,"Jul 1, 2017"
1666702529-982,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Robbin Kieft,https://www.transfermarkt.com/robbin-kieft/profil/spieler/38030,Robbin Kieft,"May 22, 1987                                                                    (35)",Centre-Forward,sv De Meteoor,"Jul 1, 2019",free transfer,"Jul 1, 2012"
1666702542-983,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Glen Salmon,https://www.transfermarkt.com/glen-salmon/profil/spieler/4650,Glen Salmon,"Dec 24, 1977                                                                    (44)",Centre-Forward,Retired,"Jul 1, 2012",free transfer,"Jul 1, 2008"
1666702550-984,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Erik Nevland,https://www.transfermarkt.com/erik-nevland/profil/spieler/13711,Erik Nevland,"Nov 10, 1977                                                                    (44)",Centre-Forward,Retired,"Jan 1, 2013",free transfer,"Jul 1, 2010"
1666702559-985,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Kiran Bechan,https://www.transfermarkt.com/kiran-bechan/profil/spieler/5018,Kiran Bechan,"Sep 12, 1982                                                                    (40)",Right Winger,Retired,,free transfer,"Jul 1, 2010"
1666702575-986,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Shutlan Axwijk,https://www.transfermarkt.com/shutlan-axwijk/profil/spieler/17992,Shutlan Axwijk,"May 13, 1986                                                                    (36)",,Retired,,free transfer,"Jul 1, 2016"
1666702617-987,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Koen van de Laak,https://www.transfermarkt.com/koen-van-de-laak/profil/spieler/19298,Koen van de Laak,"Sep 3, 1982                                                                    (40)",Attacking Midfield,Retired,"Jul 1, 2014",free transfer,"Jul 1, 2012"
1666702629-988,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Yuri Cornelisse,https://www.transfermarkt.com/yuri-cornelisse/profil/spieler/4507,Yuri Cornelisse,"May 8, 1975                                                                    (47)",Right Midfield,Retired,"Jul 1, 2010",?,"Jul 1, 2007"
1666702691-989,https://www.transfermarkt.com/eredivisie/startseite/wettbewerb/NL1/plus/?saison_id=2005,FC Groningen,https://www.transfermarkt.com/fc-groningen/startseite/verein/202/saison_id/2005,Stefano Seedorf,https://www.transfermarkt.com/stefano-seedorf/profil/spieler/4674,Stefano Seedorf,"Apr 28, 1982                                                                    (40)",Central Midfield,Retired,,?,"Jul 1, 2019"
